,state_change_user_id,state_change_date,state,type,use,code,address_id,total_area
38,1,2022-11-22 23:53:14.454778+00:00,1,9,0,A6N-13N-62-S304,A6N-13N-62-S304,25
39,1,2022-11-22 23:53:14.454786+00:00,1,9,0,A6N-13N-62-S305,A6N-13N-62-S305,28
40,1,2022-11-22 23:53:14.454793+00:00,1,9,0,A6N-13N-62-S306,A6N-13N-62-S306,34
41,1,2022-11-22 23:53:14.454801+00:00,1,9,0,A6N-13N-62-S307,A6N-13N-62-S307,34
42,1,2022-11-22 23:53:14.454809+00:00,1,9,0,A6N-13N-62-S308,A6N-13N-62-S308,34
43,1,2022-11-22 23:53:14.454817+00:00,1,9,0,A6N-13N-62-S309,A6N-13N-62-S309,34
44,1,2022-11-22 23:53:14.454824+00:00,1,9,0,A6N-13N-62-S310,A6N-13N-62-S310,34
45,1,2022-11-22 23:53:14.454832+00:00,1,9,0,A6N-13N-62-S311,A6N-13N-62-S311,34
46,1,2022-11-22 23:53:14.454839+00:00,1,9,0,A6N-13N-62-S312,A6N-13N-62-S312,35
47,1,2022-11-22 23:53:14.454847+00:00,1,9,0,A6N-13N-62-S314,A6N-13N-62-S314,36
48,1,2022-11-22 23:53:14.454855+00:00,1,9,0,A6N-13N-62-S315,A6N-13N-62-S315,22
49,1,2022-11-22 23:53:14.454862+00:00,1,9,0,A6N-13N-62-S316,A6N-13N-62-S316,25
50,1,2022-11-22 23:53:14.454870+00:00,1,9,0,A6N-13N-62-S317,A6N-13N-62-S317,31
51,1,2022-11-22 23:53:14.454877+00:00,1,9,0,A6N-13N-62-S318,A6N-13N-62-S318,25
52,1,2022-11-22 23:53:14.454885+00:00,1,9,0,A6N-13N-62-S319,A6N-13N-62-S319,41
53,1,2022-11-22 23:53:14.454893+00:00,1,9,0,A6N-13N-62-S320,A6N-13N-62-S320,32
54,1,2022-11-22 23:53:14.454901+00:00,1,9,0,A6N-13N-62-S321,A6N-13N-62-S321,30
55,1,2022-11-22 23:53:14.454909+00:00,1,9,0,A6N-13N-62-S322,A6N-13N-62-S322,31
56,1,2022-11-22 23:53:14.454917+00:00,1,1,1,A6N-13N-66,A6N-13N-66,120
57,1,2022-11-22 23:53:14.454924+00:00,1,1,1,A6N-13N-68,A6N-13N-68,31
58,1,2022-11-22 23:53:14.454932+00:00,1,3,2,C18-1N-33,C18-1N-33,126
59,1,2022-11-22 23:53:14.454940+00:00,1,3,2,C18-1N-39,C18-1N-39,324
60,1,2022-11-22 23:53:14.454947+00:00,1,3,2,C18-1N-41,C18-1N-41,326
61,1,2022-11-22 23:53:14.454955+00:00,1,3,2,C18-1N-43,C18-1N-43,214
62,1,2022-11-22 23:53:14.454963+00:00,1,3,2,C30-1B-13,C30-1B-13,70
63,1,2022-11-22 23:53:14.454971+00:00,1,3,2,C30-1B-15-B1,C30-1B-15-B1,82
64,1,2022-11-22 23:53:14.454979+00:00,1,3,2,C30-1B-15-B2,C30-1B-15-B2,131
65,1,2022-11-22 23:53:14.454987+00:00,1,3,2,C30-1B-15-B3,C30-1B-15-B3,132
66,1,2022-11-22 23:53:14.454995+00:00,1,3,2,C30-1B-15-B5,C30-1B-15-B5,121
67,1,2022-11-22 23:53:14.455004+00:00,1,3,2,C30-1B-27,C30-1B-27,505
68,1,2022-11-22 23:53:14.455012+00:00,1,3,2,C30-1B-31,C30-1B-31,480
69,1,2022-11-22 23:53:14.455020+00:00,1,3,2,C31-1B-24,C31-1B-24,679
70,1,2022-11-22 23:53:14.455028+00:00,1,3,2,C31-1B-34,C31-1B-34,722
71,1,2022-11-22 23:53:14.455036+00:00,1,3,2,C31-1B-4,C31-1B-4,986
72,1,2022-11-22 23:53:14.455043+00:00,1,3,2,C31-1B-44,C31-1B-44,513
73,1,2022-11-22 23:53:14.455051+00:00,1,3,2,C31-1B-54,C31-1B-54,464
74,1,2022-11-22 23:53:14.455059+00:00,1,3,2,C31-1B-64,C31-1B-64,416
75,1,2022-11-22 23:53:14.455066+00:00,1,3,2,C31-1B-74,C31-1B-74,454
76,1,2022-11-22 23:53:14.455093+00:00,1,3,2,C31-1B-80,C31-1B-80,288
77,1,2022-11-22 23:53:14.455104+00:00,1,1,1,K1-17-37,K1-17-37,116
78,1,2022-11-22 23:53:14.455112+00:00,1,1,1,K1-17-43,K1-17-43,145
79,1,2022-11-22 23:53:14.455120+00:00,1,1,1,K1-17-47,K1-17-47,145
80,1,2022-11-22 23:53:14.455128+00:00,1,1,1,K1-17-53,K1-17-53,145
81,1,2022-11-22 23:53:14.455135+00:00,1,1,1,K1-17-57,K1-17-57,257
82,1,2022-11-22 23:53:14.455143+00:00,1,1,1,K1-17-65,K1-17-65,600
83,1,2022-11-22 23:53:14.455150+00:00,1,3,2,K1-35-29-B11,K1-35-29-B11,555
84,1,2022-11-22 23:53:14.455158+00:00,1,3,2,K1-35-29-B9,K1-35-29-B9,522
85,1,2022-11-22 23:53:14.455165+00:00,1,3,2,K1B-30-16,K1B-30-16,486
86,1,2022-11-22 23:53:14.455173+00:00,1,3,2,K1B-30-34,K1B-30-34,864
87,1,2022-11-22 23:53:14.455180+00:00,1,3,2,K1B-30-52,K1B-30-52,243
88,1,2022-11-22 23:53:14.455188+00:00,1,3,2,K1B-30-76,K1B-30-76,260
89,1,2022-11-22 23:53:14.455196+00:00,1,3,2,K2C-29-36,K2C-29-36,304
90,1,2022-11-22 23:53:14.455203+00:00,1,3,2,K2C-30-15-B2,K2C-30-15-B2,1117
91,1,2022-11-22 23:53:14.455211+00:00,1,3,2,K2C-30-15-B3,K2C-30-15-B3,372
92,1,2022-11-22 23:53:14.455218+00:00,1,3,2,K2C-30-27,K2C-30-27,484
93,1,2022-11-22 23:53:14.455226+00:00,1,3,2,K2C-30-29,K2C-30-29,639
94,1,2022-11-22 23:53:14.455234+00:00,1,3,2,K2C-30-3,K2C-30-3,670
95,1,2022-11-22 23:53:14.455242+00:00,1,3,2,K2C-30-51,K2C-30-51,320
96,1,2022-11-22 23:53:14.455249+00:00,1,3,2,K2C-30-9,K2C-30-9,450
