,id,state_change_user_id,state_change_date,state,accountable_id,date,value
90,91,1,2022-12-13 20:52:05.938212+00:00,1,K1-17-57^2001-09-01,2001-09-01,550000
91,92,1,2022-12-13 20:52:05.938227+00:00,1,K1-17-57^2001-09-01,2021-09-01,2450000
92,93,1,2022-12-13 20:52:05.938243+00:00,1,K1-17-57^2001-09-01,2022-09-01,2730000
93,94,1,2022-12-13 20:52:05.938258+00:00,1,K1-17-53^2017-06-01,2017-06-01,1574100
94,95,1,2022-12-13 20:52:05.938274+00:00,1,K1-17-53^2017-06-01,2021-06-01,1785000
95,96,1,2022-12-13 20:52:05.938290+00:00,1,K1-17-53^2017-06-01,2022-06-01,1930000
96,97,1,2022-12-13 20:52:05.938305+00:00,1,C18-1N-39^2022-03-01,2022-03-01,1000000
97,98,1,2022-12-13 20:52:05.938320+00:00,1,K1-17-43^2017-07-15,2017-07-15,1600000
98,99,1,2022-12-13 20:52:05.938336+00:00,1,K1-17-43^2017-07-15,2021-07-15,1717000
99,100,1,2022-12-13 20:52:05.938351+00:00,1,K1-17-43^2017-07-15,2022-07-15,1917000
100,101,1,2022-12-13 20:52:05.938367+00:00,1,K1-17-47^2021-10-01,2021-10-01,1650000
101,102,1,2022-12-13 20:52:05.938384+00:00,1,K1-17-47^2021-10-01,2022-04-01,1800000
102,103,1,2022-12-13 20:52:05.938400+00:00,1,K1-17-47^2021-10-01,2022-10-01,1930000
103,104,1,2022-12-13 20:52:05.938415+00:00,1,C18-1N-33^2021-10-01,2021-10-01,950000
104,105,1,2022-12-13 20:52:05.938431+00:00,1,C18-1N-33^2021-10-01,2021-12-01,19000
105,106,1,2022-12-13 20:52:05.938446+00:00,1,C18-1N-33^2021-10-01,2022-01-01,950000
106,107,1,2022-12-13 20:52:05.938462+00:00,1,C18-1N-33^2021-10-01,2022-10-01,1150000
107,108,1,2022-12-13 20:52:05.938478+00:00,1,C18-1N-41^2021-02-01,2021-02-01,2500000
108,109,1,2022-12-13 20:52:05.938493+00:00,1,C18-1N-41^2021-02-01,2021-08-01,2700000
109,110,1,2022-12-13 20:52:05.938509+00:00,1,C18-1N-41^2021-02-01,2022-02-01,2900000
110,111,1,2022-12-13 20:52:05.938525+00:00,1,K1-17-37^2012-02-01,2012-02-01,800000
111,112,1,2022-12-13 20:52:05.938541+00:00,1,K1-17-37^2012-02-01,2021-02-01,1440000
112,113,1,2022-12-13 20:52:05.938556+00:00,1,K1-17-37^2012-02-01,2022-02-01,1520000
113,114,1,2022-12-13 20:52:05.938572+00:00,1,A6N-13N-62-S304^2021-02-01,2021-02-01,650000
114,115,1,2022-12-13 20:52:05.938588+00:00,1,A6N-13N-62-S220^2022-11-01,2022-11-01,390000
115,116,1,2022-12-13 20:52:05.938604+00:00,1,A6N-13N-62-S210^2022-10-01,2022-10-01,420000
116,117,1,2022-12-15 19:21:04.525942+00:00,1,C31-1B-64^2018-12-01,2018-12-01,3400000
117,118,1,2022-12-15 19:29:01.899480+00:00,1,C31-1B-64^2018-12-01,2021-12-01,74000
118,119,1,2022-12-15 19:29:16.865462+00:00,1,C31-1B-64^2018-12-01,2022-01-01,3750000
119,120,1,2022-12-15 19:31:28.313280+00:00,1,C31-1B-64^2018-12-01,2022-12-01,4000000
120,121,1,2022-12-15 19:56:09.466875+00:00,1,C31-1B-54^2016-02-15,2016-02-15,2695000
121,122,1,2022-12-15 19:56:03.941136+00:00,1,C31-1B-54^2016-02-15,2021-02-15,3440000
122,123,1,2022-12-15 19:55:58.568335+00:00,1,C31-1B-54^2016-02-15,2022-02-15,3620000
123,124,1,2022-12-15 20:02:25.277408+00:00,1,C31-1B-44^2013-12-03,2013-12-03,2350000
124,125,1,2022-12-15 20:06:43.817865+00:00,1,C31-1B-44^2013-12-03,2021-12-03,3850000
125,126,1,2022-12-15 20:09:50.835292+00:00,1,C31-1B-44^2013-12-03,2022-12-03,4150000
126,127,1,2022-12-15 20:25:25.473228+00:00,1,C31-1B-24^2018-05-01,2018-05-01,4700000
127,128,1,2022-12-15 20:42:36.310365+00:00,1,C31-1B-24^2018-05-01,2022-01-01,4274000
128,129,1,2022-12-15 20:36:06.950413+00:00,1,C31-1B-24^2018-05-01,2022-05-01,4800000
129,130,1,2022-12-15 20:43:12.523058+00:00,1,C31-1B-24^2018-05-01,2021-12-01,16470
130,131,1,2022-12-15 20:44:12.659887+00:00,1,C31-1B-24^2018-05-01,2021-05-01,4274000
131,132,1,2022-12-15 20:51:27.182520+00:00,1,C31-1B-4^2003-09-01,2003-09-01,3014083
132,133,1,2022-12-15 21:10:52.767028+00:00,1,C31-1B-4^2003-09-01,2021-09-01,7979226
133,134,1,2022-12-15 21:11:10.104085+00:00,1,C31-1B-4^2003-09-01,2022-01-01,8427658
134,135,1,2022-12-15 21:11:24.584283+00:00,1,C31-1B-4^2003-09-01,2022-09-01,8427658
135,136,1,2022-12-15 21:52:44.009752+00:00,1,K2C-30-29^2019-11-01,2019-11-01,5500000
136,137,1,2022-12-15 21:57:14.287940+00:00,1,K2C-30-29^2019-11-01,2021-11-01,5950000
137,138,1,2022-12-15 22:17:32.653138+00:00,1,K2C-30-27^2020-10-01,2020-10-01,2600000
138,139,1,2022-12-15 22:32:56.601873+00:00,1,K2C-30-27^2020-10-01,2021-10-01,4100000
139,140,1,2022-12-15 22:53:07.956305+00:00,1,C30-1B-31^2019-11-01,2019-11-01,4000000
140,141,1,2022-12-26 19:45:02.938936+00:00,1,K1B-30-16^2006-05-10,2006-05-10,1950000
141,142,1,2022-12-26 19:54:20.805608+00:00,1,K1B-30-16^2006-05-10,2021-05-10,4390000
142,143,1,2022-12-26 19:55:46.734632+00:00,1,K1B-30-16^2006-05-10,2022-05-10,4758760
143,144,1,2022-12-27 17:31:35.206112+00:00,1,K2C-30-9^2021-04-01,2021-04-01,3800000
144,145,1,2022-12-27 14:16:43.298818+00:00,1,K1B-30-52^2018-05-01,2018-05-01,2100000
145,146,1,2022-12-27 14:26:59.565966+00:00,1,K1B-30-52^2018-05-01,2021-05-01,2337000
146,147,1,2022-12-27 14:27:16.661866+00:00,1,K1B-30-52^2018-05-01,2022-05-01,2570000
147,148,1,2022-12-27 14:44:48.093757+00:00,1,K2C-30-51^2021-12-01,2021-12-01,2500000
148,149,1,2022-12-27 14:53:06.522946+00:00,1,K2C-30-51^2021-12-01,2022-12-01,2700000
149,150,1,2022-12-27 15:48:07.588730+00:00,1,C30-1B-31^2019-11-01,2021-11-01,4220000
150,151,1,2022-12-27 15:48:34.466988+00:00,1,C30-1B-31^2019-11-01,2022-11-01,4520000
151,152,1,2022-12-27 16:07:12.877642+00:00,1,C30-1B-15-B3^2017-10-01,2017-10-01,600000
152,153,1,2022-12-27 16:10:14.686613+00:00,1,C30-1B-15-B3^2017-10-01,2021-10-01,670000
153,154,1,2022-12-27 16:10:44.176741+00:00,1,C30-1B-15-B3^2017-10-01,2022-10-01,710000
154,155,1,2022-12-27 16:23:31.350048+00:00,1,C30-1B-15-B2^2013-04-15,2013-04-15,550000
155,156,1,2022-12-27 16:26:38.595792+00:00,1,C30-1B-15-B2^2013-04-15,2021-04-15,840000
156,157,1,2022-12-27 16:27:02.181110+00:00,1,C30-1B-15-B2^2013-04-15,2022-04-15,910000
157,158,1,2022-12-27 16:43:55.112128+00:00,1,K2C-29-54^2017-04-01,2017-04-01,2800000
158,159,1,2022-12-27 17:07:28.216430+00:00,1,K2C-29-54^2017-04-01,2021-04-01,3010000
159,160,1,2022-12-27 17:08:10.295885+00:00,1,K2C-29-54^2017-04-01,2022-04-01,3260000
160,161,1,2022-12-27 17:19:15.766233+00:00,1,C30-1B-13^2017-05-01,2017-05-01,650000
161,162,1,2022-12-27 17:23:41.869041+00:00,1,C30-1B-13^2017-05-01,2021-05-01,720000
162,163,1,2022-12-27 17:24:18.140848+00:00,1,C30-1B-13^2017-05-01,2022-05-01,780000
163,164,1,2022-12-27 17:31:58.466964+00:00,1,K2C-30-9^2021-04-01,2022-04-01,3800000
164,165,1,2022-12-27 18:21:38.414595+00:00,1,C30-1B-15-B1^2020-11-01,2020-11-01,600000
165,166,1,2022-12-27 18:25:12.072139+00:00,1,C30-1B-15-B1^2020-11-01,2021-11-01,650000
166,167,1,2022-12-27 18:26:39.944477+00:00,1,C30-1B-15-B1^2020-11-01,2022-11-01,700000
