,id,state_change_user_id,state_change_date,state,realty_id,estate_id,percentage
65,66,1,2022-11-23 13:30:30.938201+00:00,1,C18-1N-39,760010100031300020001000000001,100.0000
66,67,1,2022-11-23 13:30:30.938219+00:00,1,C18-1N-41,760010100031300020001000000001,100.0000
67,68,1,2022-11-23 13:30:30.938237+00:00,1,C18-1N-43,760010100031300020001000000001,100.0000
68,69,1,2022-11-23 13:30:30.938255+00:00,1,K1B-30-16,760010100040200230001000000001,100.0000
69,70,1,2022-11-23 13:30:30.938273+00:00,1,K1B-30-34,760010100040200230001000000001,100.0000
70,71,1,2022-11-23 13:30:30.938291+00:00,1,K1B-30-52,760010100040200230001000000001,100.0000
71,72,1,2022-11-23 13:30:30.938309+00:00,1,K1B-30-76,760010100040200230001000000001,100.0000
72,73,1,2022-11-23 13:30:30.938327+00:00,1,K2C-30-3,760010100040200230001000000001,100.0000
73,74,1,2022-11-23 13:30:30.938345+00:00,1,K2C-30-9,760010100040200230001000000001,100.0000
74,75,1,2022-11-23 13:30:30.938363+00:00,1,K2C-30-15-B2,760010100040200230001000000001,97.4900
75,76,1,2022-11-23 13:30:30.938384+00:00,1,K2C-30-15-B2,760010100040200230006000000006,2.5100
76,77,1,2022-11-23 13:30:30.938404+00:00,1,K2C-30-15-B3,760010100040200230001000000001,52.6900
77,78,1,2022-11-23 13:30:30.938425+00:00,1,K2C-30-15-B3,760010100040200230006000000006,47.3100
78,79,1,2022-11-23 13:30:30.938444+00:00,1,K2C-30-27,760010100040200230001000000001,57.8500
79,80,1,2022-11-23 13:30:30.938463+00:00,1,K2C-30-27,760010100040200230006000000006,42.1500
80,81,1,2022-11-23 13:30:30.938482+00:00,1,K2C-30-29,760010100040200230001000000001,100.0000
81,82,1,2022-11-23 13:30:30.938500+00:00,1,K2C-30-51,760010100040200230001000000001,100.0000
82,83,1,2022-11-23 13:30:30.938518+00:00,1,C30-1B-13,760010100040200230001000000001,100.0000
83,84,1,2022-11-23 13:30:30.938536+00:00,1,C30-1B-15-B1,760010100040200230001000000001,100.0000
84,85,1,2022-11-23 13:30:30.938554+00:00,1,C30-1B-15-B2,760010100040200230001000000001,100.0000
85,86,1,2022-11-23 13:30:30.938573+00:00,1,C30-1B-15-B3,760010100040200230001000000001,100.0000
86,87,1,2022-11-23 13:30:30.938591+00:00,1,C30-1B-15-B5,760010100040200230001000000001,100.0000
87,88,1,2022-11-23 13:30:30.938609+00:00,1,C30-1B-27,760010100040200230001000000001,100.0000
88,89,1,2022-11-23 13:30:30.938626+00:00,1,C30-1B-31,760010100040200230001000000001,100.0000
89,90,1,2022-11-23 13:30:30.938644+00:00,1,C31-1B-4,760010100040200230002000000002,100.0000
90,91,1,2022-11-23 13:30:30.938663+00:00,1,C31-1B-24,760010100040200230001000000001,37.7600
91,92,1,2022-11-23 13:30:30.938682+00:00,1,C31-1B-24,760010100040200230002000000002,61.2400
92,93,1,2022-11-23 13:30:30.938701+00:00,1,C31-1B-34,760010100040200230001000000001,32.7900
93,94,1,2022-11-23 13:30:30.938720+00:00,1,C31-1B-34,760010100040200230003000000003,67.2100
94,95,1,2022-11-23 13:30:30.938739+00:00,1,C31-1B-44,760010100040200230001000000001,85.9300
95,96,1,2022-11-23 13:30:30.938757+00:00,1,C31-1B-44,760010100040200230003000000003,12.6900
96,97,1,2022-11-23 13:30:30.938776+00:00,1,C31-1B-44,760010100040200230004000000004,1.3800
97,98,1,2022-11-23 13:30:30.938795+00:00,1,C31-1B-54,760010100040200230004000000004,95.0600
98,99,1,2022-11-23 13:30:30.938814+00:00,1,C31-1B-54,760010100040200230005000000005,4.9400
99,100,1,2022-11-23 13:30:30.938833+00:00,1,C31-1B-64,760010100040200230001000000001,100.0000
100,101,1,2022-11-23 13:30:30.938862+00:00,1,C31-1B-74,760010100040200230001000000001,100.0000
101,102,1,2022-11-23 13:30:30.938893+00:00,1,C31-1B-80,760010100040200230001000000001,100.0000
102,103,1,2022-11-23 13:30:30.938913+00:00,1,K2C-29-36,760010100040100050006000000006,100.0000
103,104,1,2022-11-23 13:30:30.938932+00:00,1,K1-35-29-B9,760010100041700100010000000010,100.0000
104,105,1,2022-11-23 13:30:30.938951+00:00,1,K1-35-29-B11,760010100041700100010000000010,100.0000
