,id,state_change_user_id,state_change_date,state,accountable_id,date,value
41,47,3,2022-10-06 15:30:51.823405+00:00,1,A6N-13N-62-S217^2018-12-01,2020-12-01,472000
42,48,3,2022-10-06 15:30:51.823420+00:00,1,A6N-13N-62-S217^2018-12-01,2021-12-01,496000
43,49,3,2022-10-06 15:30:51.823435+00:00,1,A6N-13N-62-S219^2004-02-09,2021-02-09,468000
44,50,3,2022-10-06 15:30:51.823450+00:00,1,A6N-13N-62-S219^2004-02-09,2022-02-09,480000
45,51,3,2022-10-06 15:30:51.823464+00:00,1,A6N-13N-62-S221^2018-06-15,2021-06-15,342000
46,52,3,2022-10-06 15:30:51.823479+00:00,1,A6N-13N-62-S221^2018-06-15,2022-06-15,370000
47,53,3,2022-10-06 15:30:51.823494+00:00,1,A6N-13N-62-S222^2022-06-01,2022-06-01,570000
48,54,3,2022-10-06 15:30:51.823509+00:00,1,A6N-13N-62-S301^2021-08-01,2021-08-01,830000
49,55,3,2022-10-06 15:30:51.823523+00:00,1,A6N-13N-62-S302^2021-08-01,2021-08-01,700000
50,56,3,2022-10-06 15:30:51.823538+00:00,1,A6N-13N-62-S302^2021-08-01,2022-08-01,780000
51,57,3,2022-10-06 15:30:51.823553+00:00,1,A6N-13N-62-S303^2022-03-01,2022-03-01,700000
52,58,3,2022-10-06 15:30:51.823567+00:00,1,A6N-13N-62-S304^2022-04-01,2022-04-01,700000
53,59,3,2022-10-06 15:30:51.823582+00:00,1,A6N-13N-62-S305^2021-02-01,2021-02-01,750000
54,60,3,2022-10-06 15:30:51.823597+00:00,1,A6N-13N-62-S305^2021-02-01,2022-02-01,785000
55,61,3,2022-10-06 15:30:51.823612+00:00,1,A6N-13N-62-S306^2018-06-01,2021-06-01,458000
56,62,3,2022-10-06 15:30:51.823628+00:00,1,A6N-13N-62-S306^2018-06-01,2022-06-01,458000
57,63,3,2022-10-06 15:30:51.823643+00:00,1,A6N-13N-62-S308^2022-03-01,2022-03-01,390000
58,64,3,2022-10-06 15:30:51.823658+00:00,1,A6N-13N-62-S308^2022-07-01,2022-07-01,390000
59,65,3,2022-10-06 15:30:51.823673+00:00,1,A6N-13N-62-S309^2022-03-01,2022-03-01,390000
60,66,3,2022-10-06 15:30:51.823689+00:00,1,A6N-13N-62-S310^2021-12-01,2021-12-01,390000
61,67,3,2022-10-06 15:30:51.823703+00:00,1,A6N-13N-62-S310^2022-07-01,2022-07-01,390000
62,68,3,2022-10-06 15:30:51.823718+00:00,1,A6N-13N-62-S311^2021-11-01,2021-11-01,390000
63,70,3,2022-10-06 15:30:51.823734+00:00,1,A6N-13N-62-S312^2017-06-01,2021-06-01,490000
64,71,3,2022-10-06 15:30:51.823749+00:00,1,A6N-13N-62-S312^2017-06-01,2022-06-01,530000
65,72,3,2022-10-06 15:30:51.823764+00:00,1,A6N-13N-62-S314^2019-06-01,2021-06-01,455000
66,73,3,2022-10-06 15:30:51.823779+00:00,1,A6N-13N-62-S314^2019-06-01,2022-06-01,500000
67,74,3,2022-10-06 15:30:51.823793+00:00,1,A6N-13N-62-S315^2019-08-01,2021-08-01,310000
68,75,3,2022-10-06 15:30:51.823808+00:00,1,A6N-13N-62-S317^2022-06-01,2022-06-01,390000
69,76,3,2022-10-06 15:30:51.823823+00:00,1,A6N-13N-62-S318^2021-08-01,2021-08-01,290000
70,77,3,2022-10-06 15:30:51.823838+00:00,1,A6N-13N-62-S318^2021-08-01,2022-08-01,323000
71,78,3,2022-10-06 15:30:51.823853+00:00,1,A6N-13N-62-S319^2021-08-01,2021-08-01,470000
72,79,3,2022-10-06 15:30:51.823868+00:00,1,A6N-13N-62-S319^2021-08-01,2022-08-01,524000
73,80,3,2022-10-06 15:30:51.823883+00:00,1,A6N-13N-62-S321^1996-08-13,2021-08-13,347000
74,81,3,2022-10-06 15:30:51.823898+00:00,1,A6N-13N-62-S321^1996-08-13,2022-08-13,372000
75,82,3,2022-10-06 15:30:51.823913+00:00,1,A6N-13N-62-S322^2021-01-01,2022-01-01,480000
76,83,3,2022-10-06 15:30:51.823928+00:00,1,A6N-13N-66^2019-04-01,2021-04-01,730000
77,84,3,2022-10-06 15:30:51.823944+00:00,1,A6N-13N-66^2019-04-01,2022-04-01,790000
78,85,3,2022-10-06 15:30:51.823959+00:00,1,A6N-13N-68^1999-02-01,2021-02-01,2600000
79,86,3,2022-10-06 15:30:51.823974+00:00,1,A6N-13N-68^1999-02-01,2022-02-01,2720000
