,state_change_user_id,state_change_date,state,code,subclass_id,accountable_ptr_id,doc_date,start_date,end_date
16,1,2022-10-26 17:04:44.141680+00:00,1,A6N-13N-62-S203^2020-10-01,34,A6N-13N-62-S203^2020-10-01,2020-10-01,2022-01-01,2022-01-31
17,1,2022-10-26 17:04:44.149687+00:00,1,A6N-13N-62-S203^2022-04-01,34,A6N-13N-62-S203^2022-04-01,2022-04-01,2022-04-01,
18,1,2022-10-26 17:04:44.157198+00:00,1,A6N-13N-62-S204^2021-09-01,34,A6N-13N-62-S204^2021-09-01,2021-09-01,2022-01-01,
19,1,2022-10-26 17:04:44.167398+00:00,1,A6N-13N-62-S205^2020-08-01,34,A6N-13N-62-S205^2020-08-01,2020-08-01,2022-01-01,
20,1,2022-10-26 17:04:44.174795+00:00,1,A6N-13N-62-S207^2004-03-01,34,A6N-13N-62-S207^2004-03-01,2004-03-01,2022-01-01,2022-03-31
21,1,2022-10-26 17:04:44.182225+00:00,1,A6N-13N-62-S208^2021-10-01,34,A6N-13N-62-S208^2021-10-01,2021-10-01,2022-01-01,
22,1,2022-10-26 17:04:44.190451+00:00,1,A6N-13N-62-S209^2006-03-21,34,A6N-13N-62-S209^2006-03-21,2006-03-21,2021-12-21,
23,1,2022-10-26 17:04:44.197675+00:00,1,A6N-13N-62-S210^2017-03-20,34,A6N-13N-62-S210^2017-03-20,2017-03-20,2021-12-20,2022-03-19
24,1,2022-10-26 17:04:44.204672+00:00,1,A6N-13N-62-S211^2017-03-08,34,A6N-13N-62-S211^2017-03-08,2017-03-08,2022-01-08,
25,1,2022-10-26 17:04:44.211759+00:00,1,A6N-13N-62-S212^2011-09-01,34,A6N-13N-62-S212^2011-09-01,2011-09-01,2022-01-01,
26,1,2022-10-26 17:04:44.218634+00:00,1,A6N-13N-62-S214^2018-10-01,34,A6N-13N-62-S214^2018-10-01,2018-10-01,2022-01-01,
27,1,2022-10-26 17:04:44.226245+00:00,1,A6N-13N-62-S217^2018-12-01,34,A6N-13N-62-S217^2018-12-01,2018-12-01,2021-11-01,
28,1,2022-10-26 17:04:44.234042+00:00,1,A6N-13N-62-S219^2004-02-09,34,A6N-13N-62-S219^2004-02-09,2004-02-09,2022-01-09,
29,1,2022-10-26 17:04:44.241632+00:00,1,A6N-13N-62-S221^2018-06-15,34,A6N-13N-62-S221^2018-06-15,2018-06-15,2022-01-15,
30,1,2022-10-26 17:04:44.248948+00:00,1,A6N-13N-62-S222^2022-06-01,34,A6N-13N-62-S222^2022-06-01,2022-06-01,2022-06-01,
31,1,2022-10-26 17:04:44.256345+00:00,1,A6N-13N-62-S301^2021-08-01,34,A6N-13N-62-S301^2021-08-01,2021-08-01,2022-01-01,2022-07-31
32,1,2022-10-26 17:04:44.263465+00:00,1,A6N-13N-62-S302^2021-08-01,34,A6N-13N-62-S302^2021-08-01,2021-08-01,2021-12-01,
33,1,2022-10-26 17:04:44.271078+00:00,1,A6N-13N-62-S303^2022-03-01,34,A6N-13N-62-S303^2022-03-01,2022-03-01,2022-02-07,
34,1,2022-10-26 17:04:44.281734+00:00,1,A6N-13N-62-S304^2022-04-01,34,A6N-13N-62-S304^2022-04-01,2022-04-01,2022-04-01,
35,1,2022-10-26 17:04:44.288809+00:00,1,A6N-13N-62-S305^2021-02-01,34,A6N-13N-62-S305^2021-02-01,2021-02-01,2022-01-01,
36,1,2022-10-26 17:04:44.296644+00:00,1,A6N-13N-62-S306^2018-06-01,34,A6N-13N-62-S306^2018-06-01,2018-06-01,2021-11-01,
37,1,2022-10-26 17:04:44.304215+00:00,1,A6N-13N-62-S308^2022-03-01,34,A6N-13N-62-S308^2022-03-01,2022-03-01,2022-03-01,2022-05-31
38,1,2022-10-26 17:04:44.312055+00:00,1,A6N-13N-62-S308^2022-07-01,34,A6N-13N-62-S308^2022-07-01,2022-07-01,2022-07-01,
39,1,2022-10-26 17:04:44.319751+00:00,1,A6N-13N-62-S309^2022-03-01,34,A6N-13N-62-S309^2022-03-01,2022-03-01,2022-03-01,
40,1,2022-10-26 17:04:44.327214+00:00,1,A6N-13N-62-S310^2021-12-01,34,A6N-13N-62-S310^2021-12-01,2021-12-01,2022-01-01,2022-01-31
41,1,2022-10-26 17:04:44.335413+00:00,1,A6N-13N-62-S310^2022-07-01,34,A6N-13N-62-S310^2022-07-01,2022-07-01,2022-07-01,
42,1,2022-10-26 17:04:44.343007+00:00,1,A6N-13N-62-S311^2021-11-01,34,A6N-13N-62-S311^2021-11-01,2021-11-01,2022-01-01,
43,1,2022-10-26 17:04:44.349932+00:00,1,A6N-13N-62-S312^2017-06-01,34,A6N-13N-62-S312^2017-06-01,2017-06-01,2022-01-01,
44,1,2022-10-26 17:04:44.357113+00:00,1,A6N-13N-62-S314^2019-06-01,34,A6N-13N-62-S314^2019-06-01,2019-06-01,2022-01-01,
45,1,2022-10-26 17:04:44.364014+00:00,1,A6N-13N-62-S315^2019-08-01,34,A6N-13N-62-S315^2019-08-01,2019-08-01,2022-01-01,2022-06-30
46,1,2022-10-26 17:04:44.371583+00:00,1,A6N-13N-62-S317^2022-06-01,34,A6N-13N-62-S317^2022-06-01,2022-06-01,2022-06-03,
47,1,2022-10-26 17:04:44.378347+00:00,1,A6N-13N-62-S318^2021-08-01,34,A6N-13N-62-S318^2021-08-01,2021-08-01,2022-01-01,
48,1,2022-10-26 17:04:44.385699+00:00,1,A6N-13N-62-S319^2021-08-01,34,A6N-13N-62-S319^2021-08-01,2021-08-01,2022-01-01,
49,1,2022-10-26 17:04:44.393000+00:00,1,A6N-13N-62-S321^1996-08-13,34,A6N-13N-62-S321^1996-08-13,1996-08-13,2022-01-13,
50,1,2022-10-26 17:04:44.399827+00:00,1,A6N-13N-62-S322^2021-01-01,34,A6N-13N-62-S322^2021-01-01,2021-01-01,2022-01-01,
51,1,2022-10-26 17:04:44.410077+00:00,1,A6N-13N-66^2019-04-01,34,A6N-13N-66^2019-04-01,2019-04-01,2022-01-01,
52,1,2022-10-26 17:04:44.416961+00:00,1,A6N-13N-68^1999-02-01,34,A6N-13N-68^1999-02-01,1999-02-01,2022-01-01,
53,1,2022-10-26 17:04:44.424009+00:00,1,A6N-13N-62-S301^2022-10-01,34,A6N-13N-62-S301^2022-10-01,2022-10-01,2022-09-17,
54,1,2022-10-26 17:04:44.431076+00:00,1,A6N-13N-62-S202^2022-10-01,34,A6N-13N-62-S202^2022-10-01,2022-10-01,2022-09-22,
55,1,2022-10-26 17:04:44.438194+00:00,1,K1-17-57^2001-09-01,34,K1-17-57^2001-09-01,2001-09-01,2021-12-01,
56,1,2022-10-26 17:04:44.445215+00:00,1,K1-17-53^2017-06-01,34,K1-17-53^2017-06-01,2017-06-01,2022-01-01,
57,1,2022-10-26 17:04:44.452264+00:00,1,C18-1N-39^2022-03-01,34,C18-1N-39^2022-03-01,2022-03-01,2022-04-01,
58,1,2022-10-26 17:04:44.459413+00:00,1,K1-17-43^2017-07-15,34,K1-17-43^2017-07-15,2017-07-15,2022-01-15,
59,1,2022-10-26 17:04:44.466364+00:00,1,K1-17-47^2021-10-01,34,K1-17-47^2021-10-01,2021-10-01,2022-01-01,
60,1,2022-10-26 17:04:44.473298+00:00,1,C18-1N-33^2021-10-01,34,C18-1N-33^2021-10-01,2021-10-01,2021-12-01,
61,1,2022-10-26 17:04:44.480206+00:00,1,C18-1N-41^2021-02-01,34,C18-1N-41^2021-02-01,2021-02-01,2022-01-01,
62,1,2022-10-26 17:04:44.487178+00:00,1,K1-17-37^2012-02-01,34,K1-17-37^2012-02-01,2012-02-01,2021-12-01,
