,id,state_change_user_id,state_change_date,state,accountable_id,transaction_type_id,ledger_template_id,date_applicable
21,22,1,2022-12-13 20:52:06.430136+00:00,2,A6N-13N-62-S208^2021-10-01,Canon Mensual Arriendo Inmueble,CA-Canon Mensual Arriendo Inmueble,2022-01-01
22,23,1,2022-12-13 20:52:06.430153+00:00,2,A6N-13N-62-S209^2006-03-21,Canon Mensual Arriendo Inmueble,CA-Canon Mensual Arriendo Inmueble,2021-12-21
23,24,1,2022-12-13 20:52:06.430170+00:00,2,A6N-13N-62-S210^2017-03-20,Canon Mensual Arriendo Inmueble,CA-Canon Mensual Arriendo Inmueble,2021-12-20
24,25,1,2022-12-13 20:52:06.430187+00:00,2,A6N-13N-62-S211^2017-03-08,Canon Mensual Arriendo Inmueble,CA-Canon Mensual Arriendo Inmueble,2022-01-08
25,26,1,2022-12-13 20:52:06.430205+00:00,2,A6N-13N-62-S212^2011-09-01,Canon Mensual Arriendo Inmueble,CA-Canon Mensual Arriendo Inmueble,2022-01-01
26,27,1,2022-12-13 20:52:06.430222+00:00,2,A6N-13N-62-S214^2018-10-01,Canon Mensual Arriendo Inmueble,CA-Canon Mensual Arriendo Inmueble,2022-01-01
27,28,1,2022-12-13 20:52:06.430239+00:00,2,A6N-13N-62-S217^2018-12-01,Canon Mensual Arriendo Inmueble,CA-Canon Mensual Arriendo Inmueble,2021-11-01
28,29,1,2022-12-13 20:52:06.430256+00:00,2,A6N-13N-62-S219^2004-02-09,Canon Mensual Arriendo Inmueble,CA-Canon Mensual Arriendo Inmueble,2022-01-09
29,30,1,2022-12-13 20:52:06.430274+00:00,2,A6N-13N-62-S221^2018-06-15,Canon Mensual Arriendo Inmueble,CA-Canon Mensual Arriendo Inmueble,2022-01-15
30,31,1,2022-12-13 20:52:06.430291+00:00,2,A6N-13N-62-S222^2022-06-01,Canon Mensual Arriendo Inmueble,CA-Canon Mensual Arriendo Inmueble,2022-06-01
31,32,1,2022-12-13 20:52:06.430308+00:00,2,A6N-13N-62-S301^2021-08-01,Canon Mensual Arriendo Inmueble,CA-Canon Mensual Arriendo Inmueble,2022-01-01
32,33,1,2022-12-13 20:52:06.430325+00:00,2,A6N-13N-62-S302^2021-08-01,Canon Mensual Arriendo Inmueble,CA-Canon Mensual Arriendo Inmueble,2021-12-01
33,34,1,2022-12-13 20:52:06.430341+00:00,2,A6N-13N-62-S303^2022-03-01,Canon Mensual Arriendo Inmueble,CA-Canon Mensual Arriendo Inmueble,2022-02-07
34,35,1,2022-12-13 20:52:06.430358+00:00,2,A6N-13N-62-S304^2022-04-01,Canon Mensual Arriendo Inmueble,CA-Canon Mensual Arriendo Inmueble,2022-03-28
35,36,1,2022-12-13 20:52:06.430375+00:00,2,A6N-13N-62-S305^2021-02-01,Canon Mensual Arriendo Inmueble,CA-Canon Mensual Arriendo Inmueble,2022-01-01
36,37,1,2022-12-13 20:52:06.430392+00:00,2,A6N-13N-62-S306^2018-06-01,Canon Mensual Arriendo Inmueble,CA-Canon Mensual Arriendo Inmueble,2021-11-01
37,38,1,2022-12-13 20:52:06.430409+00:00,2,A6N-13N-62-S308^2022-03-01,Canon Mensual Arriendo Inmueble,CA-Canon Mensual Arriendo Inmueble,2022-03-01
38,39,1,2022-12-13 20:52:06.430446+00:00,2,A6N-13N-62-S308^2022-07-01,Canon Mensual Arriendo Inmueble,CA-Canon Mensual Arriendo Inmueble,2022-07-01
39,40,1,2022-12-13 20:52:06.430466+00:00,2,A6N-13N-62-S309^2022-03-01,Canon Mensual Arriendo Inmueble,CA-Canon Mensual Arriendo Inmueble,2022-03-01
40,41,1,2022-12-13 20:52:06.430485+00:00,2,A6N-13N-62-S310^2021-12-01,Canon Mensual Arriendo Inmueble,CA-Canon Mensual Arriendo Inmueble,2022-01-01
41,42,1,2022-12-13 20:52:06.430503+00:00,2,A6N-13N-62-S310^2022-07-01,Canon Mensual Arriendo Inmueble,CA-Canon Mensual Arriendo Inmueble,2022-07-01
42,43,1,2022-12-13 20:52:06.430520+00:00,2,A6N-13N-62-S311^2021-11-01,Canon Mensual Arriendo Inmueble,CA-Canon Mensual Arriendo Inmueble,2022-01-01
43,44,1,2022-12-13 20:52:06.430537+00:00,2,A6N-13N-62-S312^2017-06-01,Canon Mensual Arriendo Inmueble,CA-Canon Mensual Arriendo Inmueble,2022-01-01
44,45,1,2022-12-13 20:52:06.430554+00:00,2,A6N-13N-62-S314^2019-06-01,Canon Mensual Arriendo Inmueble,CA-Canon Mensual Arriendo Inmueble,2022-01-01
45,46,1,2022-12-13 20:52:06.430572+00:00,2,A6N-13N-62-S315^2019-08-01,Canon Mensual Arriendo Inmueble,CA-Canon Mensual Arriendo Inmueble,2022-01-01
46,47,1,2022-12-13 20:52:06.430589+00:00,2,A6N-13N-62-S317^2022-06-01,Canon Mensual Arriendo Inmueble,CA-Canon Mensual Arriendo Inmueble,2022-06-03
47,48,1,2022-12-13 20:52:06.430607+00:00,2,A6N-13N-62-S318^2021-08-01,Canon Mensual Arriendo Inmueble,CA-Canon Mensual Arriendo Inmueble,2022-01-01
48,49,1,2022-12-13 20:52:06.430624+00:00,2,A6N-13N-62-S319^2021-08-01,Canon Mensual Arriendo Inmueble,CA-Canon Mensual Arriendo Inmueble,2022-01-01
49,50,1,2022-12-13 20:52:06.430642+00:00,2,A6N-13N-62-S321^1996-08-13,Canon Mensual Arriendo Inmueble,CA-Canon Mensual Arriendo Inmueble,2022-01-13
50,51,1,2022-12-13 20:52:06.430659+00:00,2,A6N-13N-62-S322^2021-01-01,Canon Mensual Arriendo Inmueble,CA-Canon Mensual Arriendo Inmueble,2022-01-01
51,52,1,2022-12-13 20:52:06.430676+00:00,2,A6N-13N-66^2019-04-01,Canon Mensual Arriendo Inmueble,CA-Canon Mensual Arriendo Inmueble,2022-01-01
52,53,1,2022-12-13 20:52:06.430693+00:00,2,A6N-13N-68^1999-02-01,Canon Mensual Arriendo Inmueble,CA-Canon Mensual Arriendo Inmueble,2022-01-01
53,54,1,2022-12-13 20:52:06.430711+00:00,2,A6N-13N-62-S301^2022-10-01,Canon Mensual Arriendo Inmueble,CA-Canon Mensual Arriendo Inmueble,2022-09-17
54,55,1,2022-12-13 20:52:06.430728+00:00,2,A6N-13N-62-S202^2022-10-01,Canon Mensual Arriendo Inmueble,CA-Canon Mensual Arriendo Inmueble,2022-09-22
55,56,1,2022-12-13 20:52:06.430744+00:00,2,K1-17-57^2001-09-01,Canon Mensual Arriendo Inmueble,CA-Canon Mensual Arriendo Inmueble,2021-12-01
56,57,1,2022-12-13 20:52:06.430761+00:00,2,K1-17-53^2017-06-01,Canon Mensual Arriendo Inmueble,CA-Canon Mensual Arriendo Inmueble,2022-01-01
57,58,1,2022-12-13 20:52:06.430778+00:00,2,C18-1N-39^2022-03-01,Canon Mensual Arriendo Inmueble,CA-Canon Mensual Arriendo Inmueble,2022-04-01
58,59,1,2022-12-13 20:52:06.430795+00:00,2,K1-17-43^2017-07-15,Canon Mensual Arriendo Inmueble,CA-Canon Mensual Arriendo Inmueble,2022-01-15
59,60,1,2022-12-13 20:52:06.430812+00:00,2,K1-17-47^2021-10-01,Canon Mensual Arriendo Inmueble,CA-Canon Mensual Arriendo Inmueble,2022-01-01
60,61,1,2022-12-13 20:52:06.430828+00:00,2,C18-1N-33^2021-10-01,Canon Mensual Arriendo Inmueble,CA-Canon Mensual Arriendo Inmueble,2021-12-01
61,62,1,2022-12-13 20:52:06.430846+00:00,2,C18-1N-41^2021-02-01,Canon Mensual Arriendo Inmueble,CA-Canon Mensual Arriendo Inmueble,2022-01-01
62,63,1,2022-12-13 20:52:06.430862+00:00,2,K1-17-37^2012-02-01,Canon Mensual Arriendo Inmueble,CA-Canon Mensual Arriendo Inmueble,2021-12-01
63,64,1,2022-12-13 20:52:06.430879+00:00,2,A6N-13N-62-O1^2015-01-01,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble,2022-01-01
64,65,1,2022-12-13 20:52:06.430896+00:00,2,A6N-13N-62-S101^2021-04-01,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble,2022-01-01
65,66,1,2022-12-13 20:52:06.430913+00:00,2,A6N-13N-62-S102^2021-10-01,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble,2022-01-01
66,67,1,2022-12-13 20:52:06.430929+00:00,2,A6N-13N-62-S103^2020-06-01,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble,2022-01-01
67,68,1,2022-12-13 20:52:06.430946+00:00,2,A6N-13N-62-S103^2022-05-01,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble,2022-05-01
68,69,1,2022-12-13 20:52:06.430963+00:00,2,A6N-13N-62-S104^2021-08-01,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble,2022-01-01
69,70,1,2022-12-13 20:52:06.430980+00:00,2,A6N-13N-62-S105^2021-09-01,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble,2022-01-01
70,71,1,2022-12-13 20:52:06.430997+00:00,2,A6N-13N-62-S108^2016-12-01,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble,2022-01-01
71,72,1,2022-12-13 20:52:06.431015+00:00,2,A6N-13N-62-S109^2021-07-01,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble,2022-01-01
72,73,1,2022-12-13 20:52:06.431031+00:00,2,A6N-13N-62-S110^2021-09-01,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble,2022-01-01
73,74,1,2022-12-13 20:52:06.431048+00:00,2,A6N-13N-62-S111^2021-04-01,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble,2022-01-01
74,75,1,2022-12-13 20:52:06.431065+00:00,2,A6N-13N-62-S111^2022-07-01,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble,2022-06-25
75,76,1,2022-12-13 20:52:06.431082+00:00,2,A6N-13N-62-S112^2015-04-01,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble,2022-01-01
76,77,1,2022-12-13 20:52:06.431099+00:00,2,A6N-13N-62-S114^2021-09-01,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble,2022-01-01
77,78,1,2022-12-13 20:52:06.431116+00:00,2,A6N-13N-62-S201^2021-10-01,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble,2022-01-01
78,79,1,2022-12-13 20:52:06.431134+00:00,2,A6N-13N-62-S202^2021-10-01,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble,2022-01-01
79,80,1,2022-12-13 20:52:06.431151+00:00,2,A6N-13N-62-S203^2020-10-01,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble,2022-01-01
80,81,1,2022-12-13 20:52:06.431168+00:00,2,A6N-13N-62-S203^2022-04-01,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble,2022-04-01
81,82,1,2022-12-13 20:52:06.431184+00:00,2,A6N-13N-62-S204^2021-09-01,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble,2022-01-01
82,83,1,2022-12-13 20:52:06.431201+00:00,2,A6N-13N-62-S205^2020-08-01,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble,2022-01-01
83,84,1,2022-12-13 20:52:06.431218+00:00,2,A6N-13N-62-S207^2004-03-01,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble,2022-01-01
84,85,1,2022-12-13 20:52:06.431236+00:00,2,A6N-13N-62-S208^2021-10-01,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble,2022-01-01
85,86,1,2022-12-13 20:52:06.431253+00:00,2,A6N-13N-62-S209^2006-03-21,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble,2021-12-21
86,87,1,2022-12-13 20:52:06.431270+00:00,2,A6N-13N-62-S210^2017-03-20,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble,2021-12-20
87,88,1,2022-12-13 20:52:06.431286+00:00,2,A6N-13N-62-S211^2017-03-08,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble,2022-01-08
88,89,1,2022-12-13 20:52:06.431303+00:00,2,A6N-13N-62-S212^2011-09-01,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble,2022-01-01
89,90,1,2022-12-13 20:52:06.431320+00:00,2,A6N-13N-62-S214^2018-10-01,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble,2022-01-01
90,91,1,2022-12-13 20:52:06.431338+00:00,2,A6N-13N-62-S217^2018-12-01,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble,2021-11-01
91,92,1,2022-12-13 20:52:06.431355+00:00,2,A6N-13N-62-S219^2004-02-09,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble,2022-01-09
92,93,1,2022-12-13 20:52:06.431372+00:00,2,A6N-13N-62-S221^2018-06-15,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble,2022-01-15
93,94,1,2022-12-13 20:52:06.431390+00:00,2,A6N-13N-62-S222^2022-06-01,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble,2022-06-01
94,95,1,2022-12-13 20:52:06.431407+00:00,2,A6N-13N-62-S301^2021-08-01,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble,2022-01-01
95,96,1,2022-12-13 20:52:06.431443+00:00,2,A6N-13N-62-S302^2021-08-01,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble,2021-12-01
96,97,1,2022-12-13 20:52:06.431464+00:00,2,A6N-13N-62-S303^2022-03-01,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble,2022-02-07
97,98,1,2022-12-13 20:52:06.431483+00:00,2,A6N-13N-62-S304^2022-04-01,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble,2022-03-28
98,99,1,2022-12-13 20:52:06.431501+00:00,2,A6N-13N-62-S305^2021-02-01,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble,2022-01-01
99,100,1,2022-12-13 20:52:06.431519+00:00,2,A6N-13N-62-S306^2018-06-01,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble,2021-11-01
100,101,1,2022-12-13 20:52:06.431536+00:00,2,A6N-13N-62-S308^2022-03-01,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble,2022-03-01
101,102,1,2022-12-13 20:52:06.431553+00:00,2,A6N-13N-62-S308^2022-07-01,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble,2022-07-01
102,103,1,2022-12-13 20:52:06.431571+00:00,2,A6N-13N-62-S309^2022-03-01,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble,2022-03-01
103,104,1,2022-12-13 20:52:06.431588+00:00,2,A6N-13N-62-S310^2021-12-01,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble,2022-01-01
104,105,1,2022-12-13 20:52:06.431606+00:00,2,A6N-13N-62-S310^2022-07-01,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble,2022-07-01
105,106,1,2022-12-13 20:52:06.431624+00:00,2,A6N-13N-62-S311^2021-11-01,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble,2022-01-01
106,107,1,2022-12-13 20:52:06.431642+00:00,2,A6N-13N-62-S312^2017-06-01,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble,2022-01-01
107,108,1,2022-12-13 20:52:06.431660+00:00,2,A6N-13N-62-S314^2019-06-01,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble,2022-01-01
108,109,1,2022-12-13 20:52:06.431677+00:00,2,A6N-13N-62-S315^2019-08-01,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble,2022-01-01
109,110,1,2022-12-13 20:52:06.431695+00:00,2,A6N-13N-62-S317^2022-06-01,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble,2022-06-03
110,111,1,2022-12-13 20:52:06.431712+00:00,2,A6N-13N-62-S318^2021-08-01,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble,2022-01-01
111,112,1,2022-12-13 20:52:06.431729+00:00,2,A6N-13N-62-S319^2021-08-01,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble,2022-01-01
112,113,1,2022-12-13 20:52:06.431747+00:00,2,A6N-13N-62-S321^1996-08-13,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble,2022-01-13
113,114,1,2022-12-13 20:52:06.431764+00:00,2,A6N-13N-62-S322^2021-01-01,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble,2022-01-01
114,115,1,2022-12-13 20:52:06.431781+00:00,2,A6N-13N-66^2019-04-01,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble,2022-01-01
115,116,1,2022-12-13 20:52:06.431799+00:00,2,A6N-13N-68^1999-02-01,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble,2022-01-01
116,117,1,2022-12-13 20:52:06.431816+00:00,2,A6N-13N-62-S301^2022-10-01,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble,2022-09-17
117,118,1,2022-12-13 20:52:06.431833+00:00,2,A6N-13N-62-S202^2022-10-01,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble,2022-09-22
118,119,1,2022-12-13 20:52:06.431851+00:00,2,K1-17-57^2001-09-01,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble con IVA,2021-12-01
119,120,1,2022-12-13 20:52:06.431868+00:00,2,K1-17-53^2017-06-01,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble con IVA,2022-01-01
120,121,1,2022-12-13 20:52:06.431885+00:00,2,C18-1N-39^2022-03-01,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble con IVA,2022-04-01
121,122,1,2022-12-13 20:52:06.431902+00:00,2,K1-17-43^2017-07-15,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble con IVA,2022-01-15
122,123,1,2022-12-13 20:52:06.431919+00:00,2,K1-17-47^2021-10-01,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble con IVA,2022-01-01
123,124,1,2022-12-13 20:52:06.431936+00:00,2,C18-1N-33^2021-10-01,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble,2021-12-01
124,125,1,2022-12-13 20:52:06.434745+00:00,2,C18-1N-33^2021-10-01,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble con IVA,2022-01-01
125,126,1,2022-12-13 20:52:06.434779+00:00,2,C18-1N-41^2021-02-01,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble con IVA,2022-01-01
126,127,1,2022-12-13 20:52:06.434800+00:00,2,K1-17-37^2012-02-01,Canon Mensual Arriendo Inmueble,FV-Canon Mensual Arriendo Inmueble con IVA,2021-12-01
127,128,1,2022-12-13 20:52:06.434819+00:00,2,A6N-13N-62-O1^2015-01-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2022-01-01
128,129,1,2022-12-13 20:52:06.434837+00:00,2,A6N-13N-62-S101^2021-04-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2022-01-01
129,130,1,2022-12-13 20:52:06.434855+00:00,2,A6N-13N-62-S102^2021-10-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2022-01-01
130,131,1,2022-12-13 20:52:06.434873+00:00,2,A6N-13N-62-S103^2020-06-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2022-01-01
131,132,1,2022-12-13 20:52:06.434891+00:00,2,A6N-13N-62-S103^2022-05-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2022-05-01
132,133,1,2022-12-13 20:52:06.434909+00:00,2,A6N-13N-62-S104^2021-08-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2022-01-01
133,134,1,2022-12-13 20:52:06.434927+00:00,2,A6N-13N-62-S105^2021-09-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2022-01-01
134,135,1,2022-12-13 20:52:06.434945+00:00,2,A6N-13N-62-S108^2016-12-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2022-01-01
135,136,1,2022-12-13 20:52:06.434963+00:00,2,A6N-13N-62-S109^2021-07-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2022-01-01
136,137,1,2022-12-13 20:52:06.434981+00:00,2,A6N-13N-62-S110^2021-09-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2022-01-01
137,138,1,2022-12-13 20:52:06.434998+00:00,2,A6N-13N-62-S111^2021-04-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2022-01-01
138,139,1,2022-12-13 20:52:06.435016+00:00,2,A6N-13N-62-S111^2022-07-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2022-06-25
139,140,1,2022-12-13 20:52:06.435033+00:00,2,A6N-13N-62-S112^2015-04-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2022-01-01
140,141,1,2022-12-13 20:52:06.435050+00:00,2,A6N-13N-62-S114^2021-09-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2022-01-01
141,142,1,2022-12-13 20:52:06.435068+00:00,2,A6N-13N-62-S201^2021-10-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2022-01-01
142,143,1,2022-12-13 20:52:06.435085+00:00,2,A6N-13N-62-S202^2021-10-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2022-01-01
143,144,1,2022-12-13 20:52:06.435102+00:00,2,A6N-13N-62-S203^2020-10-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2022-01-01
144,145,1,2022-12-13 20:52:06.435119+00:00,2,A6N-13N-62-S203^2022-04-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2022-04-01
145,146,1,2022-12-13 20:52:06.435136+00:00,2,A6N-13N-62-S204^2021-09-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2022-01-01
146,147,1,2022-12-13 20:52:06.435152+00:00,2,A6N-13N-62-S205^2020-08-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2022-01-01
147,148,1,2022-12-13 20:52:06.435169+00:00,2,A6N-13N-62-S207^2004-03-01,Canon Mensual Arriendo Inmueble,RC-Canon Mensual Arriendo Inmueble-Efectivo,2022-01-01
