,state_change_user_id,state_change_date,state,code,subclass_id,accountable_ptr_id,doc_date,start_date,end_date
30,1,2022-09-29 19:12:39.066371+00:00,1,A6N-13N-62-S222^2022-06-01,33,A6N-13N-62-S222^2022-06-01,2022-06-01,2022-06-01,
31,1,2022-09-29 19:12:39.084386+00:00,1,A6N-13N-62-S301^2021-08-01,33,A6N-13N-62-S301^2021-08-01,2021-08-01,2022-01-01,2022-07-31
32,1,2022-09-29 19:12:39.104701+00:00,1,A6N-13N-62-S302^2021-08-01,33,A6N-13N-62-S302^2021-08-01,2021-08-01,2021-12-01,
33,1,2022-09-29 19:12:39.124268+00:00,1,A6N-13N-62-S303^2022-03-01,33,A6N-13N-62-S303^2022-03-01,2022-03-01,2022-02-07,
34,1,2022-09-29 19:12:39.140911+00:00,1,A6N-13N-62-S304^2022-04-01,33,A6N-13N-62-S304^2022-04-01,2022-04-01,2022-04-01,
35,1,2022-09-29 19:12:39.157819+00:00,1,A6N-13N-62-S305^2021-02-01,33,A6N-13N-62-S305^2021-02-01,2021-02-01,2022-01-01,
36,1,2022-09-29 19:12:39.175120+00:00,1,A6N-13N-62-S306^2018-06-01,33,A6N-13N-62-S306^2018-06-01,2018-06-01,2021-11-01,
37,1,2022-09-29 19:12:39.193693+00:00,1,A6N-13N-62-S308^2022-03-01,33,A6N-13N-62-S308^2022-03-01,2022-03-01,2022-03-01,2022-05-31
38,1,2022-09-29 19:12:39.213633+00:00,1,A6N-13N-62-S308^2022-07-01,33,A6N-13N-62-S308^2022-07-01,2022-07-01,2022-07-01,
39,1,2022-09-29 19:12:39.234390+00:00,1,A6N-13N-62-S309^2022-03-01,33,A6N-13N-62-S309^2022-03-01,2022-03-01,2022-03-01,
40,1,2022-09-29 19:12:39.254412+00:00,1,A6N-13N-62-S310^2021-12-01,33,A6N-13N-62-S310^2021-12-01,2021-12-01,2022-01-01,2022-01-31
41,1,2022-09-29 19:12:39.274539+00:00,1,A6N-13N-62-S310^2022-07-01,33,A6N-13N-62-S310^2022-07-01,2022-07-01,2022-07-01,
42,1,2022-09-29 19:12:39.294324+00:00,1,A6N-13N-62-S311^2021-11-01,33,A6N-13N-62-S311^2021-11-01,2021-11-01,2022-01-01,
43,1,2022-09-29 19:12:39.313782+00:00,1,A6N-13N-62-S312^2017-06-01,33,A6N-13N-62-S312^2017-06-01,2017-06-01,2022-01-01,
44,1,2022-09-29 19:12:39.332575+00:00,1,A6N-13N-62-S314^2019-06-01,33,A6N-13N-62-S314^2019-06-01,2019-06-01,2022-01-01,
45,1,2022-09-29 19:12:39.349079+00:00,1,A6N-13N-62-S315^2019-08-01,33,A6N-13N-62-S315^2019-08-01,2019-08-01,2022-01-01,2022-06-30
46,1,2022-09-29 19:12:39.365099+00:00,1,A6N-13N-62-S317^2022-06-01,33,A6N-13N-62-S317^2022-06-01,2022-06-01,2022-06-03,
47,1,2022-09-29 19:12:39.383695+00:00,1,A6N-13N-62-S318^2021-08-01,33,A6N-13N-62-S318^2021-08-01,2021-08-01,2022-01-01,
48,1,2022-09-29 19:12:39.402093+00:00,1,A6N-13N-62-S319^2021-08-01,33,A6N-13N-62-S319^2021-08-01,2021-08-01,2022-01-01,
49,1,2022-09-29 19:12:39.424572+00:00,1,A6N-13N-62-S321^1996-08-13,33,A6N-13N-62-S321^1996-08-13,1996-08-13,2022-01-13,
50,1,2022-09-29 19:12:39.451727+00:00,1,A6N-13N-62-S322^2021-01-01,33,A6N-13N-62-S322^2021-01-01,2021-01-01,2022-01-01,
51,1,2022-09-29 19:12:39.478687+00:00,1,A6N-13N-66^2019-04-01,33,A6N-13N-66^2019-04-01,2019-04-01,2022-01-01,
52,1,2022-09-29 19:12:39.505539+00:00,1,A6N-13N-68^1999-02-01,33,A6N-13N-68^1999-02-01,1999-02-01,2022-01-01,
