,id,state_change_user_id,state_change_date,state,accountable_id,date,value
28,32,3,2022-09-29 19:41:54.613603+00:00,1,A6N-13N-62-S205^2020-08-01,2021-08-01,750000
29,33,3,2022-09-29 19:41:54.613612+00:00,1,A6N-13N-62-S205^2020-08-01,2022-08-01,830000
30,34,3,2022-09-29 19:41:54.613620+00:00,1,A6N-13N-62-S207^2004-03-01,2021-03-01,485000
31,35,3,2022-09-29 19:41:54.613628+00:00,1,A6N-13N-62-S207^2004-03-01,2022-03-01,497000
32,36,3,2022-09-29 19:41:54.613636+00:00,1,A6N-13N-62-S208^2021-10-01,2021-10-01,390000
33,38,3,2022-09-29 19:41:54.613645+00:00,1,A6N-13N-62-S209^2006-03-21,2021-03-21,465000
34,39,3,2022-09-29 19:41:54.613653+00:00,1,A6N-13N-62-S209^2006-03-21,2022-03-21,476000
35,40,3,2022-09-29 19:41:54.613661+00:00,1,A6N-13N-62-S210^2017-03-20,2021-03-20,478000
36,41,3,2022-09-29 19:41:54.613670+00:00,1,A6N-13N-62-S211^2017-03-08,2021-03-08,467000
37,42,3,2022-09-29 19:41:54.613678+00:00,1,A6N-13N-62-S211^2017-03-08,2022-03-08,478000
38,43,3,2022-09-29 19:41:54.613686+00:00,1,A6N-13N-62-S212^2011-09-01,2021-09-01,467000
39,44,3,2022-09-29 19:41:54.613694+00:00,1,A6N-13N-62-S212^2011-09-01,2022-09-01,650000
40,45,3,2022-09-29 19:41:54.613703+00:00,1,A6N-13N-62-S214^2018-10-01,2021-10-01,467000
41,47,3,2022-09-29 19:41:54.613711+00:00,1,A6N-13N-62-S217^2018-12-01,2020-12-01,472000
42,48,3,2022-09-29 19:41:54.613719+00:00,1,A6N-13N-62-S217^2018-12-01,2021-12-01,496000
43,49,3,2022-09-29 19:41:54.613727+00:00,1,A6N-13N-62-S219^2004-02-09,2021-02-09,468000
44,50,3,2022-09-29 19:41:54.613736+00:00,1,A6N-13N-62-S219^2004-02-09,2022-02-09,480000
45,51,3,2022-09-29 19:41:54.613744+00:00,1,A6N-13N-62-S221^2018-06-15,2021-06-15,342000
46,52,3,2022-09-29 19:41:54.613753+00:00,1,A6N-13N-62-S221^2018-06-15,2022-06-15,370000
47,53,3,2022-09-29 19:41:54.613761+00:00,1,A6N-13N-62-S222^2022-06-01,2022-06-01,570000
48,54,3,2022-09-29 19:41:54.613769+00:00,1,A6N-13N-62-S301^2021-08-01,2021-08-01,830000
49,55,3,2022-09-29 19:41:54.613778+00:00,1,A6N-13N-62-S302^2021-08-01,2021-08-01,700000
50,56,3,2022-09-29 19:41:54.613786+00:00,1,A6N-13N-62-S302^2021-08-01,2022-08-01,780000
51,57,3,2022-09-29 19:41:54.613794+00:00,1,A6N-13N-62-S303^2022-03-01,2022-03-01,700000
52,58,3,2022-09-29 19:41:54.613802+00:00,1,A6N-13N-62-S304^2022-04-01,2022-04-01,700000
53,59,3,2022-09-29 19:41:54.613810+00:00,1,A6N-13N-62-S305^2021-02-01,2021-02-01,750000
54,60,3,2022-09-29 19:41:54.613818+00:00,1,A6N-13N-62-S305^2021-02-01,2022-02-01,785000
55,61,3,2022-09-29 19:41:54.613827+00:00,1,A6N-13N-62-S306^2018-06-01,2021-06-01,458000
56,62,3,2022-09-29 19:41:54.613835+00:00,1,A6N-13N-62-S306^2018-06-01,2022-06-01,458000
57,63,3,2022-09-29 19:41:54.613843+00:00,1,A6N-13N-62-S308^2022-03-01,2022-03-01,390000
58,64,3,2022-09-29 19:41:54.613851+00:00,1,A6N-13N-62-S308^2022-07-01,2022-07-01,390000
59,65,3,2022-09-29 19:41:54.613860+00:00,1,A6N-13N-62-S309^2022-03-01,2022-03-01,390000
60,66,3,2022-09-29 19:41:54.613869+00:00,1,A6N-13N-62-S310^2021-12-01,2021-12-01,390000
61,67,3,2022-09-29 19:41:54.613877+00:00,1,A6N-13N-62-S310^2022-07-01,2022-07-01,390000
62,68,3,2022-09-29 19:41:54.613885+00:00,1,A6N-13N-62-S311^2021-11-01,2021-11-01,390000
63,70,3,2022-09-29 19:41:54.613893+00:00,1,A6N-13N-62-S312^2017-06-01,2021-06-01,490000
64,71,3,2022-09-29 19:41:54.613901+00:00,1,A6N-13N-62-S312^2017-06-01,2022-06-01,530000
65,72,3,2022-09-29 19:41:54.613910+00:00,1,A6N-13N-62-S314^2019-06-01,2021-06-01,455000
66,73,3,2022-09-29 19:41:54.613918+00:00,1,A6N-13N-62-S314^2019-06-01,2022-06-01,500000
67,74,3,2022-09-29 19:41:54.613927+00:00,1,A6N-13N-62-S315^2019-08-01,2021-08-01,310000
68,75,3,2022-09-29 19:41:54.613935+00:00,1,A6N-13N-62-S317^2022-06-01,2022-06-01,390000
69,76,3,2022-09-29 19:41:54.613943+00:00,1,A6N-13N-62-S318^2021-08-01,2021-08-01,290000
70,77,3,2022-09-29 19:41:54.613952+00:00,1,A6N-13N-62-S318^2021-08-01,2022-08-01,323000
71,78,3,2022-09-29 19:41:54.613961+00:00,1,A6N-13N-62-S319^2021-08-01,2021-08-01,470000
72,79,3,2022-09-29 19:41:54.613969+00:00,1,A6N-13N-62-S319^2021-08-01,2022-08-01,524000
73,80,3,2022-09-29 19:41:54.613978+00:00,1,A6N-13N-62-S321^1996-08-13,2021-08-13,347000
74,81,3,2022-09-29 19:41:54.613986+00:00,1,A6N-13N-62-S321^1996-08-13,2022-08-13,372000
75,82,3,2022-09-29 19:41:54.613994+00:00,1,A6N-13N-62-S322^2021-01-01,2022-01-01,480000
76,83,3,2022-09-29 19:41:54.614002+00:00,1,A6N-13N-66^2019-04-01,2021-04-01,730000
77,84,3,2022-09-29 19:41:54.614011+00:00,1,A6N-13N-66^2019-04-01,2022-04-01,790000
78,85,3,2022-09-29 19:41:54.614020+00:00,1,A6N-13N-68^1999-02-01,2021-02-01,2600000
79,86,3,2022-09-29 19:41:54.614028+00:00,1,A6N-13N-68^1999-02-01,2022-02-01,2720000
