,state_change_user_id,state_change_date,state,code,subclass_id,accountable_ptr_id,doc_date,start_date,end_date
59,3,2022-07-14 00:28:37.345747+00:00,1,A6N-13N-62-S217^2018-12-01,33,A6N-13N-62-S217^2018-12-01,2018-12-01,2018-12-01,
60,3,2022-07-14 00:28:37.353693+00:00,1,A6N-13N-62-S219^2004-02-09,33,A6N-13N-62-S219^2004-02-09,2004-02-09,2004-02-09,
61,3,2022-07-14 00:28:37.365644+00:00,1,A6N-13N-62-S221^2018-06-15,33,A6N-13N-62-S221^2018-06-15,2018-06-15,2018-06-15,
62,3,2022-07-14 00:28:37.375826+00:00,1,A6N-13N-62-S301^2021-08-01,33,A6N-13N-62-S301^2021-08-01,2021-08-01,2021-08-01,
63,3,2022-07-14 00:28:37.388472+00:00,1,A6N-13N-62-S302^2021-08-01,33,A6N-13N-62-S302^2021-08-01,2021-08-01,2021-08-01,
64,3,2022-07-14 00:28:37.398212+00:00,1,A6N-13N-62-S303^2022-03-01,33,A6N-13N-62-S303^2022-03-01,2022-03-01,2022-03-01,
65,3,2022-07-14 00:28:37.407538+00:00,1,A6N-13N-62-S304^2022-04-01,33,A6N-13N-62-S304^2022-04-01,2022-04-01,2022-04-01,
66,3,2022-07-14 00:28:37.420255+00:00,1,A6N-13N-62-S305^2021-02-01,33,A6N-13N-62-S305^2021-02-01,2021-02-01,2021-02-01,
67,3,2022-07-14 00:28:37.433422+00:00,1,A6N-13N-62-S306^2018-06-01,33,A6N-13N-62-S306^2018-06-01,2018-06-01,2018-06-01,
68,3,2022-07-14 00:28:37.446377+00:00,1,A6N-13N-62-S308^2022-03-01,33,A6N-13N-62-S308^2022-03-01,2022-03-01,2022-03-01,
69,3,2022-07-14 00:28:37.456771+00:00,1,A6N-13N-62-S309^2022-03-01,33,A6N-13N-62-S309^2022-03-01,2022-03-01,2022-03-01,
70,3,2022-07-14 00:28:37.469668+00:00,1,A6N-13N-62-S311^2021-11-01,33,A6N-13N-62-S311^2021-11-01,2021-11-01,2021-11-01,
71,3,2022-07-14 00:28:37.479464+00:00,1,A6N-13N-62-S312^2007-06-01,33,A6N-13N-62-S312^2007-06-01,2007-06-01,2007-06-01,
72,3,2022-07-14 00:28:37.489016+00:00,1,A6N-13N-62-S314^2019-06-01,33,A6N-13N-62-S314^2019-06-01,2019-06-01,2019-06-01,
