,id,state_change_user_id,state_change_date,state,realty_id,estate_id,percentage
18,19,1,2022-11-02 15:32:13.473046+00:00,1,A6N-13N-62-S205,760010100020700370004000000004,100.0000
19,20,1,2022-11-02 15:32:13.473064+00:00,1,A6N-13N-62-S206,760010100020700370004000000004,100.0000
20,21,1,2022-11-02 15:32:13.473082+00:00,1,A6N-13N-62-S207,760010100020700370004000000004,100.0000
21,22,1,2022-11-02 15:32:13.473099+00:00,1,A6N-13N-62-S208,760010100020700370004000000004,100.0000
22,23,1,2022-11-02 15:32:13.473117+00:00,1,A6N-13N-62-S209,760010100020700370004000000004,100.0000
23,24,1,2022-11-02 15:32:13.473134+00:00,1,A6N-13N-62-S210,760010100020700370004000000004,100.0000
24,25,1,2022-11-02 15:32:13.473152+00:00,1,A6N-13N-62-S211,760010100020700370004000000004,100.0000
25,26,1,2022-11-02 15:32:13.473170+00:00,1,A6N-13N-62-S212,760010100020700370004000000004,100.0000
26,27,1,2022-11-02 15:32:13.473206+00:00,1,A6N-13N-62-S214,760010100020700370004000000004,100.0000
27,28,1,2022-11-02 15:32:13.473230+00:00,1,A6N-13N-62-S215,760010100020700370004000000004,100.0000
28,29,1,2022-11-02 15:32:13.473249+00:00,1,A6N-13N-62-S216,760010100020700370004000000004,100.0000
29,30,1,2022-11-02 15:32:13.473268+00:00,1,A6N-13N-62-S217,760010100020700370004000000004,100.0000
30,31,1,2022-11-02 15:32:13.473286+00:00,1,A6N-13N-62-S218,760010100020700370004000000004,100.0000
31,32,1,2022-11-02 15:32:13.473304+00:00,1,A6N-13N-62-S219,760010100020700370004000000004,100.0000
32,33,1,2022-11-02 15:32:13.473322+00:00,1,A6N-13N-62-S220,760010100020700370004000000004,100.0000
33,34,1,2022-11-02 15:32:13.473340+00:00,1,A6N-13N-62-S221,760010100020700370004000000004,100.0000
34,35,1,2022-11-02 15:32:13.473358+00:00,1,A6N-13N-62-S222,760010100020700370004000000004,100.0000
35,36,1,2022-11-02 15:32:13.473376+00:00,1,A6N-13N-62-S301,760010100020700370004000000004,100.0000
36,37,1,2022-11-02 15:32:13.473394+00:00,1,A6N-13N-62-S302,760010100020700370004000000004,100.0000
37,38,1,2022-11-02 15:32:13.473412+00:00,1,A6N-13N-62-S303,760010100020700370004000000004,100.0000
38,39,1,2022-11-02 15:32:13.473432+00:00,1,A6N-13N-62-S304,760010100020700370004000000004,100.0000
39,40,1,2022-11-02 15:32:13.473450+00:00,1,A6N-13N-62-S305,760010100020700370004000000004,100.0000
40,41,1,2022-11-02 15:32:13.473468+00:00,1,A6N-13N-62-S306,760010100020700370004000000004,100.0000
41,42,1,2022-11-02 15:32:13.473487+00:00,1,A6N-13N-62-S307,760010100020700370004000000004,100.0000
42,43,1,2022-11-02 15:32:13.473505+00:00,1,A6N-13N-62-S308,760010100020700370004000000004,100.0000
43,44,1,2022-11-02 15:32:13.473523+00:00,1,A6N-13N-62-S309,760010100020700370004000000004,100.0000
44,45,1,2022-11-02 15:32:13.473541+00:00,1,A6N-13N-62-S310,760010100020700370004000000004,100.0000
45,46,1,2022-11-02 15:32:13.473559+00:00,1,A6N-13N-62-S311,760010100020700370004000000004,100.0000
46,47,1,2022-11-02 15:32:13.473577+00:00,1,A6N-13N-62-S312,760010100020700370004000000004,100.0000
47,48,1,2022-11-02 15:32:13.473595+00:00,1,A6N-13N-62-S314,760010100020700370004000000004,100.0000
48,49,1,2022-11-02 15:32:13.473612+00:00,1,A6N-13N-62-S315,760010100020700370004000000004,100.0000
49,50,1,2022-11-02 15:32:13.473630+00:00,1,A6N-13N-62-S316,760010100020700370004000000004,100.0000
50,51,1,2022-11-02 15:32:13.473648+00:00,1,A6N-13N-62-S317,760010100020700370004000000004,100.0000
51,52,1,2022-11-02 15:32:13.473665+00:00,1,A6N-13N-62-S318,760010100020700370004000000004,100.0000
52,53,1,2022-11-02 15:32:13.473683+00:00,1,A6N-13N-62-S319,760010100020700370004000000004,100.0000
53,54,1,2022-11-02 15:32:13.473700+00:00,1,A6N-13N-62-S320,760010100020700370004000000004,100.0000
54,55,1,2022-11-02 15:32:13.473718+00:00,1,A6N-13N-62-S321,760010100020700370004000000004,100.0000
55,56,1,2022-11-02 15:32:13.473735+00:00,1,A6N-13N-62-S322,760010100020700370004000000004,100.0000
56,57,1,2022-11-02 15:32:13.473753+00:00,1,A6N-13N-66,760010100020700370004000000004,100.0000
57,58,1,2022-11-02 15:32:13.473770+00:00,1,A6N-13N-68,760010100020700370004000000004,100.0000
58,59,1,2022-11-02 15:32:13.473788+00:00,1,K1-17-37,760010100031300020001000000001,100.0000
59,60,1,2022-11-02 15:32:13.473806+00:00,1,K1-17-43,760010100031300020001000000001,100.0000
60,61,1,2022-11-02 15:32:13.473824+00:00,1,K1-17-47,760010100031300020001000000001,100.0000
61,62,1,2022-11-02 15:32:13.473841+00:00,1,K1-17-53,760010100031300020001000000001,100.0000
62,63,1,2022-11-02 15:32:13.473859+00:00,1,K1-17-57,760010100031300020001000000001,100.0000
63,64,1,2022-11-02 15:32:13.473876+00:00,1,K1-17-65,760010100031300020001000000001,100.0000
64,65,1,2022-11-02 15:32:13.473894+00:00,1,C18-1N-33,760010100031300020001000000001,100.0000
65,66,1,2022-11-02 15:32:13.473912+00:00,1,C18-1N-39,760010100031300020001000000001,100.0000
66,67,1,2022-11-02 15:32:13.473929+00:00,1,C18-1N-41,760010100031300020001000000001,100.0000
67,68,1,2022-11-02 15:32:13.473947+00:00,1,C18-1N-43,760010100031300020001000000001,100.0000
68,69,1,2022-11-02 15:32:13.473965+00:00,1,K1B-30-16,760010100040200230001000000001,100.0000
69,70,1,2022-11-02 15:32:13.473984+00:00,1,K1B-30-34,760010100040200230001000000001,100.0000
70,71,1,2022-11-02 15:32:13.474002+00:00,1,K1B-30-52,760010100040200230001000000001,100.0000
71,72,1,2022-11-02 15:32:13.474020+00:00,1,K1B-30-76,760010100040200230001000000001,100.0000
72,73,1,2022-11-02 15:32:13.474038+00:00,1,K2C-30-3,760010100040200230001000000001,100.0000
73,74,1,2022-11-02 15:32:13.474055+00:00,1,K2C-30-9,760010100040200230001000000001,100.0000
74,75,1,2022-11-02 15:32:13.474072+00:00,1,K2C-30-15-B2,760010100040200230001000000001,97.4900
75,76,1,2022-11-02 15:32:13.474093+00:00,1,K2C-30-15-B2,760010100040200230006000000006,2.5100
76,77,1,2022-11-02 15:32:13.474112+00:00,1,K2C-30-15-B3,760010100040200230001000000001,52.6900
77,78,1,2022-11-02 15:32:13.474131+00:00,1,K2C-30-15-B3,760010100040200230006000000006,47.3100
78,79,1,2022-11-02 15:32:13.474149+00:00,1,K2C-30-27,760010100040200230001000000001,57.8500
79,80,1,2022-11-02 15:32:13.474168+00:00,1,K2C-30-27,760010100040200230006000000006,42.1500
80,81,1,2022-11-02 15:32:13.474222+00:00,1,K2C-30-29,760010100040200230001000000001,100.0000
81,82,1,2022-11-02 15:32:13.474246+00:00,1,K2C-30-51,760010100040200230001000000001,100.0000
82,83,1,2022-11-02 15:32:13.474266+00:00,1,C30-1B-13,760010100040200230001000000001,100.0000
83,84,1,2022-11-02 15:32:13.474285+00:00,1,C30-1B-15-B1,760010100040200230001000000001,100.0000
84,85,1,2022-11-02 15:32:13.474303+00:00,1,C30-1B-15-B2,760010100040200230001000000001,100.0000
85,86,1,2022-11-02 15:32:13.474322+00:00,1,C30-1B-15-B3,760010100040200230001000000001,100.0000
86,87,1,2022-11-02 15:32:13.474340+00:00,1,C30-1B-15-B5,760010100040200230001000000001,100.0000
87,88,1,2022-11-02 15:32:13.474358+00:00,1,C30-1B-27,760010100040200230001000000001,100.0000
88,89,1,2022-11-02 15:32:13.474376+00:00,1,C30-1B-31,760010100040200230001000000001,100.0000
89,90,1,2022-11-02 15:32:13.474395+00:00,1,C31-1B-4,760010100040200230002000000002,100.0000
90,91,1,2022-11-02 15:32:13.474413+00:00,1,C31-1B-24,760010100040200230001000000001,37.7600
91,92,1,2022-11-02 15:32:13.474433+00:00,1,C31-1B-24,760010100040200230002000000002,61.2400
92,93,1,2022-11-02 15:32:13.474453+00:00,1,C31-1B-34,760010100040200230001000000001,32.7900
93,94,1,2022-11-02 15:32:13.474472+00:00,1,C31-1B-34,760010100040200230003000000003,67.2100
94,95,1,2022-11-02 15:32:13.474491+00:00,1,C31-1B-44,760010100040200230001000000001,85.9300
95,96,1,2022-11-02 15:32:13.474510+00:00,1,C31-1B-44,760010100040200230003000000003,12.6900
96,97,1,2022-11-02 15:32:13.474529+00:00,1,C31-1B-44,760010100040200230004000000004,1.3800
97,98,1,2022-11-02 15:32:13.474547+00:00,1,C31-1B-54,760010100040200230004000000004,95.0600
98,99,1,2022-11-02 15:32:13.474566+00:00,1,C31-1B-54,760010100040200230005000000005,4.9400
99,100,1,2022-11-02 15:32:13.474585+00:00,1,C31-1B-64,760010100040200230001000000001,100.0000
100,101,1,2022-11-02 15:32:13.474603+00:00,1,C31-1B-74,760010100040200230001000000001,100.0000
101,102,1,2022-11-02 15:32:13.474621+00:00,1,C31-1B-80,760010100040200230001000000001,100.0000
102,103,1,2022-11-02 15:32:13.474639+00:00,1,K2C-29-36,760010100040100050006000000006,100.0000
103,104,1,2022-11-02 15:32:13.474657+00:00,1,K1-35-29-B9,760010100041700100010000000010,100.0000
104,105,1,2022-11-02 15:32:13.474674+00:00,1,K1-35-29-B11,760010100041700100010000000010,100.0000
