,id,state_change_user_id,state_change_date,state,accountable_id,date,value
29,30,3,2022-10-12 17:44:41.495229+00:00,1,A6N-13N-62-S205^2020-08-01,2021-08-01,750000
30,31,3,2022-10-12 17:44:41.495244+00:00,1,A6N-13N-62-S205^2020-08-01,2022-08-01,830000
31,32,3,2022-10-12 17:44:41.495259+00:00,1,A6N-13N-62-S207^2004-03-01,2021-03-01,485000
32,33,3,2022-10-12 17:44:41.495274+00:00,1,A6N-13N-62-S207^2004-03-01,2022-03-01,497000
33,34,3,2022-10-12 17:44:41.495289+00:00,1,A6N-13N-62-S208^2021-10-01,2021-10-01,390000
34,35,1,2022-10-12 17:44:41.495304+00:00,1,A6N-13N-62-S208^2021-10-01,2022-10-01,415000
35,36,3,2022-10-12 17:44:41.495319+00:00,1,A6N-13N-62-S209^2006-03-21,2021-03-21,465000
36,37,3,2022-10-12 17:44:41.495333+00:00,1,A6N-13N-62-S209^2006-03-21,2022-03-21,476000
37,38,3,2022-10-12 17:44:41.495348+00:00,1,A6N-13N-62-S210^2017-03-20,2021-03-20,478000
38,39,3,2022-10-12 17:44:41.495363+00:00,1,A6N-13N-62-S211^2017-03-08,2021-03-08,467000
39,40,3,2022-10-12 17:44:41.495378+00:00,1,A6N-13N-62-S211^2017-03-08,2022-03-08,478000
40,41,3,2022-10-12 17:44:41.495393+00:00,1,A6N-13N-62-S212^2011-09-01,2021-09-01,467000
41,42,3,2022-10-12 17:44:41.495408+00:00,1,A6N-13N-62-S212^2011-09-01,2022-09-01,650000
42,43,3,2022-10-12 17:44:41.495423+00:00,1,A6N-13N-62-S214^2018-10-01,2021-10-01,467000
43,44,1,2022-10-12 17:44:41.495438+00:00,1,A6N-13N-62-S214^2018-10-01,2022-10-01,493000
44,45,3,2022-10-12 17:44:41.495472+00:00,1,A6N-13N-62-S217^2018-12-01,2020-12-01,472000
45,46,3,2022-10-12 17:44:41.495493+00:00,1,A6N-13N-62-S217^2018-12-01,2021-12-01,496000
46,47,3,2022-10-12 17:44:41.495510+00:00,1,A6N-13N-62-S219^2004-02-09,2021-02-09,468000
47,48,3,2022-10-12 17:44:41.495526+00:00,1,A6N-13N-62-S219^2004-02-09,2022-02-09,480000
48,49,3,2022-10-12 17:44:41.495541+00:00,1,A6N-13N-62-S221^2018-06-15,2021-06-15,342000
49,50,3,2022-10-12 17:44:41.495557+00:00,1,A6N-13N-62-S221^2018-06-15,2022-06-15,370000
50,51,3,2022-10-12 17:44:41.495571+00:00,1,A6N-13N-62-S222^2022-06-01,2022-06-01,570000
51,52,3,2022-10-12 17:44:41.495587+00:00,1,A6N-13N-62-S301^2021-08-01,2021-08-01,830000
52,53,3,2022-10-12 17:44:41.495601+00:00,1,A6N-13N-62-S302^2021-08-01,2021-08-01,700000
53,54,3,2022-10-12 17:44:41.495617+00:00,1,A6N-13N-62-S302^2021-08-01,2022-08-01,780000
54,55,3,2022-10-12 17:44:41.495632+00:00,1,A6N-13N-62-S303^2022-03-01,2022-03-01,700000
55,56,3,2022-10-12 17:44:41.495647+00:00,1,A6N-13N-62-S304^2022-04-01,2022-04-01,700000
56,57,3,2022-10-12 17:44:41.495661+00:00,1,A6N-13N-62-S305^2021-02-01,2021-02-01,750000
57,58,3,2022-10-12 17:44:41.495676+00:00,1,A6N-13N-62-S305^2021-02-01,2022-02-01,785000
58,59,3,2022-10-12 17:44:41.495691+00:00,1,A6N-13N-62-S306^2018-06-01,2021-06-01,458000
59,60,3,2022-10-12 17:44:41.495706+00:00,1,A6N-13N-62-S306^2018-06-01,2022-06-01,458000
60,61,3,2022-10-12 17:44:41.495721+00:00,1,A6N-13N-62-S308^2022-03-01,2022-03-01,390000
61,62,3,2022-10-12 17:44:41.495736+00:00,1,A6N-13N-62-S308^2022-07-01,2022-07-01,390000
62,63,3,2022-10-12 17:44:41.495750+00:00,1,A6N-13N-62-S309^2022-03-01,2022-03-01,390000
63,64,3,2022-10-12 17:44:41.495765+00:00,1,A6N-13N-62-S310^2021-12-01,2021-12-01,390000
64,65,3,2022-10-12 17:44:41.495780+00:00,1,A6N-13N-62-S310^2022-07-01,2022-07-01,390000
65,66,3,2022-10-12 17:44:41.495795+00:00,1,A6N-13N-62-S311^2021-11-01,2021-11-01,390000
66,67,3,2022-10-12 17:44:41.495810+00:00,1,A6N-13N-62-S312^2017-06-01,2021-06-01,490000
67,68,3,2022-10-12 17:44:41.495825+00:00,1,A6N-13N-62-S312^2017-06-01,2022-06-01,530000
68,69,3,2022-10-12 17:44:41.495840+00:00,1,A6N-13N-62-S314^2019-06-01,2021-06-01,455000
69,70,3,2022-10-12 17:44:41.495855+00:00,1,A6N-13N-62-S314^2019-06-01,2022-06-01,500000
70,71,3,2022-10-12 17:44:41.495871+00:00,1,A6N-13N-62-S315^2019-08-01,2021-08-01,310000
71,72,3,2022-10-12 17:44:41.495885+00:00,1,A6N-13N-62-S317^2022-06-01,2022-06-01,390000
72,73,3,2022-10-12 17:44:41.495900+00:00,1,A6N-13N-62-S318^2021-08-01,2021-08-01,290000
73,74,3,2022-10-12 17:44:41.495915+00:00,1,A6N-13N-62-S318^2021-08-01,2022-08-01,323000
74,75,3,2022-10-12 17:44:41.495930+00:00,1,A6N-13N-62-S319^2021-08-01,2021-08-01,470000
75,76,3,2022-10-12 17:44:41.495944+00:00,1,A6N-13N-62-S319^2021-08-01,2022-08-01,524000
76,77,3,2022-10-12 17:44:41.495959+00:00,1,A6N-13N-62-S321^1996-08-13,2021-08-13,347000
77,78,3,2022-10-12 17:44:41.495974+00:00,1,A6N-13N-62-S321^1996-08-13,2022-08-13,372000
78,79,3,2022-10-12 17:44:41.495989+00:00,1,A6N-13N-62-S322^2021-01-01,2022-01-01,480000
79,80,3,2022-10-12 17:44:41.496003+00:00,1,A6N-13N-66^2019-04-01,2021-04-01,730000
80,81,3,2022-10-12 17:44:41.496018+00:00,1,A6N-13N-66^2019-04-01,2022-04-01,790000
81,82,3,2022-10-12 17:44:41.496033+00:00,1,A6N-13N-68^1999-02-01,2021-02-01,2600000
82,83,3,2022-10-12 17:44:41.496048+00:00,1,A6N-13N-68^1999-02-01,2022-02-01,2720000
83,84,1,2022-10-12 17:44:41.496063+00:00,1,A6N-13N-62-S301^2022-10-01,2022-10-01,890000
84,85,1,2022-10-12 17:44:41.496078+00:00,1,A6N-13N-62-S202^2022-10-01,2022-10-01,700000
