,state_change_user_id,state_change_date,state,code,subclass_id,accountable_ptr_id,doc_date,start_date,end_date
15,1,2022-10-25 18:41:56.050788+00:00,1,A6N-13N-62-S202^2021-10-01,34,A6N-13N-62-S202^2021-10-01,2021-10-01,2022-01-01,2022-09-30
16,1,2022-10-25 18:41:56.074633+00:00,1,A6N-13N-62-S203^2020-10-01,34,A6N-13N-62-S203^2020-10-01,2020-10-01,2022-01-01,2022-01-31
17,1,2022-10-25 18:41:56.097712+00:00,1,A6N-13N-62-S203^2022-04-01,34,A6N-13N-62-S203^2022-04-01,2022-04-01,2022-04-01,
18,1,2022-10-25 18:41:56.120867+00:00,1,A6N-13N-62-S204^2021-09-01,34,A6N-13N-62-S204^2021-09-01,2021-09-01,2022-01-01,
19,1,2022-10-25 18:41:56.144271+00:00,1,A6N-13N-62-S205^2020-08-01,34,A6N-13N-62-S205^2020-08-01,2020-08-01,2022-01-01,
20,1,2022-10-25 18:41:56.167791+00:00,1,A6N-13N-62-S207^2004-03-01,34,A6N-13N-62-S207^2004-03-01,2004-03-01,2022-01-01,2022-03-31
21,1,2022-10-25 18:41:56.191485+00:00,1,A6N-13N-62-S208^2021-10-01,34,A6N-13N-62-S208^2021-10-01,2021-10-01,2022-01-01,
22,1,2022-10-25 18:41:56.214341+00:00,1,A6N-13N-62-S209^2006-03-21,34,A6N-13N-62-S209^2006-03-21,2006-03-21,2021-12-21,
23,1,2022-10-25 18:41:56.237848+00:00,1,A6N-13N-62-S210^2017-03-20,34,A6N-13N-62-S210^2017-03-20,2017-03-20,2021-12-20,2022-03-19
24,1,2022-10-25 18:41:56.261590+00:00,1,A6N-13N-62-S211^2017-03-08,34,A6N-13N-62-S211^2017-03-08,2017-03-08,2022-01-08,
25,1,2022-10-25 18:41:56.284851+00:00,1,A6N-13N-62-S212^2011-09-01,34,A6N-13N-62-S212^2011-09-01,2011-09-01,2022-01-01,
26,1,2022-10-25 18:41:56.307995+00:00,1,A6N-13N-62-S214^2018-10-01,34,A6N-13N-62-S214^2018-10-01,2018-10-01,2022-01-01,
27,1,2022-10-25 18:41:56.331037+00:00,1,A6N-13N-62-S217^2018-12-01,34,A6N-13N-62-S217^2018-12-01,2018-12-01,2021-11-01,
28,1,2022-10-25 18:41:56.354630+00:00,1,A6N-13N-62-S219^2004-02-09,34,A6N-13N-62-S219^2004-02-09,2004-02-09,2022-01-09,
29,1,2022-10-25 18:41:56.378151+00:00,1,A6N-13N-62-S221^2018-06-15,34,A6N-13N-62-S221^2018-06-15,2018-06-15,2022-01-15,
30,1,2022-10-25 18:41:56.398036+00:00,1,A6N-13N-62-S222^2022-06-01,34,A6N-13N-62-S222^2022-06-01,2022-06-01,2022-06-01,
31,1,2022-10-25 18:41:56.421023+00:00,1,A6N-13N-62-S301^2021-08-01,34,A6N-13N-62-S301^2021-08-01,2021-08-01,2022-01-01,2022-07-31
32,1,2022-10-25 18:41:56.437792+00:00,1,A6N-13N-62-S302^2021-08-01,34,A6N-13N-62-S302^2021-08-01,2021-08-01,2021-12-01,
33,1,2022-10-25 18:41:56.454881+00:00,1,A6N-13N-62-S303^2022-03-01,34,A6N-13N-62-S303^2022-03-01,2022-03-01,2022-02-07,
34,1,2022-10-25 18:41:56.471759+00:00,1,A6N-13N-62-S304^2022-04-01,34,A6N-13N-62-S304^2022-04-01,2022-04-01,2022-04-01,
35,1,2022-10-25 18:41:56.492155+00:00,1,A6N-13N-62-S305^2021-02-01,34,A6N-13N-62-S305^2021-02-01,2021-02-01,2022-01-01,
36,1,2022-10-25 18:41:56.519128+00:00,1,A6N-13N-62-S306^2018-06-01,34,A6N-13N-62-S306^2018-06-01,2018-06-01,2021-11-01,
37,1,2022-10-25 18:41:56.547029+00:00,1,A6N-13N-62-S308^2022-03-01,34,A6N-13N-62-S308^2022-03-01,2022-03-01,2022-03-01,2022-05-31
38,1,2022-10-25 18:41:56.574622+00:00,1,A6N-13N-62-S308^2022-07-01,34,A6N-13N-62-S308^2022-07-01,2022-07-01,2022-07-01,
39,1,2022-10-25 18:41:56.599688+00:00,1,A6N-13N-62-S309^2022-03-01,34,A6N-13N-62-S309^2022-03-01,2022-03-01,2022-03-01,
40,1,2022-10-25 18:41:56.623323+00:00,1,A6N-13N-62-S310^2021-12-01,34,A6N-13N-62-S310^2021-12-01,2021-12-01,2022-01-01,2022-01-31
41,1,2022-10-25 18:41:56.646662+00:00,1,A6N-13N-62-S310^2022-07-01,34,A6N-13N-62-S310^2022-07-01,2022-07-01,2022-07-01,
42,1,2022-10-25 18:41:56.670149+00:00,1,A6N-13N-62-S311^2021-11-01,34,A6N-13N-62-S311^2021-11-01,2021-11-01,2022-01-01,
43,1,2022-10-25 18:41:56.693456+00:00,1,A6N-13N-62-S312^2017-06-01,34,A6N-13N-62-S312^2017-06-01,2017-06-01,2022-01-01,
44,1,2022-10-25 18:41:56.717579+00:00,1,A6N-13N-62-S314^2019-06-01,34,A6N-13N-62-S314^2019-06-01,2019-06-01,2022-01-01,
45,1,2022-10-25 18:41:56.740485+00:00,1,A6N-13N-62-S315^2019-08-01,34,A6N-13N-62-S315^2019-08-01,2019-08-01,2022-01-01,2022-06-30
46,1,2022-10-25 18:41:56.759302+00:00,1,A6N-13N-62-S317^2022-06-01,34,A6N-13N-62-S317^2022-06-01,2022-06-01,2022-06-03,
47,1,2022-10-25 18:41:56.775899+00:00,1,A6N-13N-62-S318^2021-08-01,34,A6N-13N-62-S318^2021-08-01,2021-08-01,2022-01-01,
48,1,2022-10-25 18:41:56.792379+00:00,1,A6N-13N-62-S319^2021-08-01,34,A6N-13N-62-S319^2021-08-01,2021-08-01,2022-01-01,
49,1,2022-10-25 18:41:56.809138+00:00,1,A6N-13N-62-S321^1996-08-13,34,A6N-13N-62-S321^1996-08-13,1996-08-13,2022-01-13,
50,1,2022-10-25 18:41:56.825738+00:00,1,A6N-13N-62-S322^2021-01-01,34,A6N-13N-62-S322^2021-01-01,2021-01-01,2022-01-01,
51,1,2022-10-25 18:41:56.842258+00:00,1,A6N-13N-66^2019-04-01,34,A6N-13N-66^2019-04-01,2019-04-01,2022-01-01,
52,1,2022-10-25 18:41:56.858907+00:00,1,A6N-13N-68^1999-02-01,34,A6N-13N-68^1999-02-01,1999-02-01,2022-01-01,
53,1,2022-10-25 18:41:56.875370+00:00,1,A6N-13N-62-S301^2022-10-01,34,A6N-13N-62-S301^2022-10-01,2022-10-01,2022-09-17,
54,1,2022-10-25 18:41:56.891874+00:00,1,A6N-13N-62-S202^2022-10-01,34,A6N-13N-62-S202^2022-10-01,2022-10-01,2022-09-22,
55,1,2022-10-25 18:41:56.908415+00:00,1,K1-17-57^2001-09-01,34,K1-17-57^2001-09-01,2001-09-01,2021-12-01,
56,1,2022-10-25 18:41:56.924722+00:00,1,K1-17-53^2017-06-01,34,K1-17-53^2017-06-01,2017-06-01,2022-01-01,
57,1,2022-10-25 18:41:56.942152+00:00,1,C18-1N-39^2022-03-01,34,C18-1N-39^2022-03-01,2022-03-01,2022-04-01,
58,1,2022-10-25 18:41:56.958850+00:00,1,K1-17-43^2017-07-15,34,K1-17-43^2017-07-15,2017-07-15,2022-01-15,
59,1,2022-10-25 18:41:56.975450+00:00,1,K1-17-47^2021-10-01,34,K1-17-47^2021-10-01,2021-10-01,2022-01-01,
60,1,2022-10-25 18:41:56.992014+00:00,1,C18-1N-33^2021-10-01,34,C18-1N-33^2021-10-01,2021-10-01,2021-12-01,
61,1,2022-10-25 18:41:57.008165+00:00,1,C18-1N-41^2021-02-01,34,C18-1N-41^2021-02-01,2021-02-01,2022-01-01,
