,state_change_user_id,state_change_date,state,code,accountable_id,transaction_type_id,date,value
46,1,2022-08-29 22:01:36.466756+00:00,1,Facturacion Arriendo sin IVA^2022-07-01_A6N-13N-62-S105^2021-09-01,A6N-13N-62-S105^2021-09-01,Facturacion Arriendo sin IVA,2022-07-01,850000
47,1,2022-08-29 22:01:36.466764+00:00,1,Facturacion Arriendo sin IVA^2022-08-01_A6N-13N-62-S105^2021-09-01,A6N-13N-62-S105^2021-09-01,Facturacion Arriendo sin IVA,2022-08-01,850000
48,1,2022-08-29 22:01:36.466773+00:00,1,Facturacion Arriendo sin IVA^2022-01-01_A6N-13N-62-S108^2016-12-01,A6N-13N-62-S108^2016-12-01,Facturacion Arriendo sin IVA,2022-01-01,638000
49,1,2022-08-29 22:01:36.466782+00:00,1,Facturacion Arriendo sin IVA^2022-02-01_A6N-13N-62-S108^2016-12-01,A6N-13N-62-S108^2016-12-01,Facturacion Arriendo sin IVA,2022-02-01,638000
50,1,2022-08-29 22:01:36.466791+00:00,1,Facturacion Arriendo sin IVA^2022-03-01_A6N-13N-62-S108^2016-12-01,A6N-13N-62-S108^2016-12-01,Facturacion Arriendo sin IVA,2022-03-01,638000
51,1,2022-08-29 22:01:36.466800+00:00,1,Facturacion Arriendo sin IVA^2022-04-01_A6N-13N-62-S108^2016-12-01,A6N-13N-62-S108^2016-12-01,Facturacion Arriendo sin IVA,2022-04-01,638000
52,1,2022-08-29 22:01:36.466809+00:00,1,Facturacion Arriendo sin IVA^2022-05-01_A6N-13N-62-S108^2016-12-01,A6N-13N-62-S108^2016-12-01,Facturacion Arriendo sin IVA,2022-05-01,638000
53,1,2022-08-29 22:01:36.466821+00:00,1,Facturacion Arriendo sin IVA^2022-06-01_A6N-13N-62-S108^2016-12-01,A6N-13N-62-S108^2016-12-01,Facturacion Arriendo sin IVA,2022-06-01,638000
54,1,2022-08-29 22:01:36.466830+00:00,1,Facturacion Arriendo sin IVA^2022-07-01_A6N-13N-62-S108^2016-12-01,A6N-13N-62-S108^2016-12-01,Facturacion Arriendo sin IVA,2022-07-01,638000
55,1,2022-08-29 22:01:36.466839+00:00,1,Facturacion Arriendo sin IVA^2022-08-01_A6N-13N-62-S108^2016-12-01,A6N-13N-62-S108^2016-12-01,Facturacion Arriendo sin IVA,2022-08-01,638000
56,1,2022-08-29 22:01:36.466848+00:00,1,Facturacion Arriendo sin IVA^2022-01-01_A6N-13N-62-S109^2021-07-01,A6N-13N-62-S109^2021-07-01,Facturacion Arriendo sin IVA,2022-01-01,450000
57,1,2022-08-29 22:01:36.466857+00:00,1,Facturacion Arriendo sin IVA^2022-02-01_A6N-13N-62-S109^2021-07-01,A6N-13N-62-S109^2021-07-01,Facturacion Arriendo sin IVA,2022-02-01,450000
58,1,2022-08-29 22:01:36.466866+00:00,1,Facturacion Arriendo sin IVA^2022-03-01_A6N-13N-62-S109^2021-07-01,A6N-13N-62-S109^2021-07-01,Facturacion Arriendo sin IVA,2022-03-01,450000
59,1,2022-08-29 22:01:36.466875+00:00,1,Facturacion Arriendo sin IVA^2022-04-01_A6N-13N-62-S109^2021-07-01,A6N-13N-62-S109^2021-07-01,Facturacion Arriendo sin IVA,2022-04-01,450000
60,1,2022-08-29 22:01:36.466884+00:00,1,Facturacion Arriendo sin IVA^2022-05-01_A6N-13N-62-S109^2021-07-01,A6N-13N-62-S109^2021-07-01,Facturacion Arriendo sin IVA,2022-05-01,450000
61,1,2022-08-29 22:01:36.466893+00:00,1,Facturacion Arriendo sin IVA^2022-06-01_A6N-13N-62-S109^2021-07-01,A6N-13N-62-S109^2021-07-01,Facturacion Arriendo sin IVA,2022-06-01,450000
62,1,2022-08-29 22:01:36.466902+00:00,1,Facturacion Arriendo sin IVA^2022-07-01_A6N-13N-62-S109^2021-07-01,A6N-13N-62-S109^2021-07-01,Facturacion Arriendo sin IVA,2022-07-01,502000
63,1,2022-08-29 22:01:36.466911+00:00,1,Facturacion Arriendo sin IVA^2022-08-01_A6N-13N-62-S109^2021-07-01,A6N-13N-62-S109^2021-07-01,Facturacion Arriendo sin IVA,2022-08-01,502000
64,1,2022-08-29 22:01:36.466920+00:00,1,Facturacion Arriendo sin IVA^2022-01-01_A6N-13N-62-S110^2021-09-01,A6N-13N-62-S110^2021-09-01,Facturacion Arriendo sin IVA,2022-01-01,530000
65,1,2022-08-29 22:01:36.466929+00:00,1,Facturacion Arriendo sin IVA^2022-02-01_A6N-13N-62-S110^2021-09-01,A6N-13N-62-S110^2021-09-01,Facturacion Arriendo sin IVA,2022-02-01,530000
66,1,2022-08-29 22:01:36.466938+00:00,1,Facturacion Arriendo sin IVA^2022-03-01_A6N-13N-62-S110^2021-09-01,A6N-13N-62-S110^2021-09-01,Facturacion Arriendo sin IVA,2022-03-01,530000
67,1,2022-08-29 22:01:36.466947+00:00,1,Facturacion Arriendo sin IVA^2022-04-01_A6N-13N-62-S110^2021-09-01,A6N-13N-62-S110^2021-09-01,Facturacion Arriendo sin IVA,2022-04-01,530000
68,1,2022-08-29 22:01:36.466956+00:00,1,Facturacion Arriendo sin IVA^2022-05-01_A6N-13N-62-S110^2021-09-01,A6N-13N-62-S110^2021-09-01,Facturacion Arriendo sin IVA,2022-05-01,530000
69,1,2022-08-29 22:01:36.466965+00:00,1,Facturacion Arriendo sin IVA^2022-06-01_A6N-13N-62-S110^2021-09-01,A6N-13N-62-S110^2021-09-01,Facturacion Arriendo sin IVA,2022-06-01,530000
70,1,2022-08-29 22:01:36.466974+00:00,1,Facturacion Arriendo sin IVA^2022-07-01_A6N-13N-62-S110^2021-09-01,A6N-13N-62-S110^2021-09-01,Facturacion Arriendo sin IVA,2022-07-01,530000
71,1,2022-08-29 22:01:36.466982+00:00,1,Facturacion Arriendo sin IVA^2022-08-01_A6N-13N-62-S110^2021-09-01,A6N-13N-62-S110^2021-09-01,Facturacion Arriendo sin IVA,2022-08-01,530000
72,1,2022-08-29 22:01:36.466991+00:00,1,Facturacion Arriendo sin IVA^2022-01-01_A6N-13N-62-S111^2021-04-01,A6N-13N-62-S111^2021-04-01,Facturacion Arriendo sin IVA,2022-01-01,700000
73,1,2022-08-29 22:01:36.467001+00:00,1,Facturacion Arriendo sin IVA^2022-02-01_A6N-13N-62-S111^2021-04-01,A6N-13N-62-S111^2021-04-01,Facturacion Arriendo sin IVA,2022-02-01,700000
74,1,2022-08-29 22:01:36.467011+00:00,1,Facturacion Arriendo sin IVA^2022-03-01_A6N-13N-62-S111^2021-04-01,A6N-13N-62-S111^2021-04-01,Facturacion Arriendo sin IVA,2022-03-01,677419
75,1,2022-08-29 22:01:36.467021+00:00,1,Facturacion Arriendo sin IVA^2022-06-25_A6N-13N-62-S111^2022-07-01,A6N-13N-62-S111^2022-07-01,Facturacion Arriendo sin IVA,2022-06-25,130000
76,1,2022-08-29 22:01:36.467030+00:00,1,Facturacion Arriendo sin IVA^2022-07-01_A6N-13N-62-S111^2022-07-01,A6N-13N-62-S111^2022-07-01,Facturacion Arriendo sin IVA,2022-07-01,650000
77,1,2022-08-29 22:01:36.467039+00:00,1,Facturacion Arriendo sin IVA^2022-08-01_A6N-13N-62-S111^2022-07-01,A6N-13N-62-S111^2022-07-01,Facturacion Arriendo sin IVA,2022-08-01,650000
78,1,2022-08-29 22:01:36.467048+00:00,1,Facturacion Arriendo sin IVA^2022-01-01_A6N-13N-62-S112^2015-04-01,A6N-13N-62-S112^2015-04-01,Facturacion Arriendo sin IVA,2022-01-01,560000
79,1,2022-08-29 22:01:36.467057+00:00,1,Facturacion Arriendo sin IVA^2022-02-01_A6N-13N-62-S112^2015-04-01,A6N-13N-62-S112^2015-04-01,Facturacion Arriendo sin IVA,2022-02-01,560000
80,1,2022-08-29 22:01:36.467066+00:00,1,Facturacion Arriendo sin IVA^2022-03-01_A6N-13N-62-S112^2015-04-01,A6N-13N-62-S112^2015-04-01,Facturacion Arriendo sin IVA,2022-03-01,560000
81,1,2022-08-29 22:01:36.467075+00:00,1,Facturacion Arriendo sin IVA^2022-04-01_A6N-13N-62-S112^2015-04-01,A6N-13N-62-S112^2015-04-01,Facturacion Arriendo sin IVA,2022-04-01,605000
82,1,2022-08-29 22:01:36.467083+00:00,1,Facturacion Arriendo sin IVA^2022-05-01_A6N-13N-62-S112^2015-04-01,A6N-13N-62-S112^2015-04-01,Facturacion Arriendo sin IVA,2022-05-01,605000
83,1,2022-08-29 22:01:36.467092+00:00,1,Facturacion Arriendo sin IVA^2022-06-01_A6N-13N-62-S112^2015-04-01,A6N-13N-62-S112^2015-04-01,Facturacion Arriendo sin IVA,2022-06-01,605000
84,1,2022-08-29 22:01:36.467195+00:00,1,Facturacion Arriendo sin IVA^2022-07-01_A6N-13N-62-S112^2015-04-01,A6N-13N-62-S112^2015-04-01,Facturacion Arriendo sin IVA,2022-07-01,605000
85,1,2022-08-29 22:01:36.467208+00:00,1,Facturacion Arriendo sin IVA^2022-08-01_A6N-13N-62-S112^2015-04-01,A6N-13N-62-S112^2015-04-01,Facturacion Arriendo sin IVA,2022-08-01,605000
86,1,2022-08-29 22:01:36.467217+00:00,1,Facturacion Arriendo sin IVA^2022-01-01_A6N-13N-62-S114^2021-09-01,A6N-13N-62-S114^2021-09-01,Facturacion Arriendo sin IVA,2022-01-01,530000
87,1,2022-08-29 22:01:36.467227+00:00,1,Facturacion Arriendo sin IVA^2022-02-01_A6N-13N-62-S114^2021-09-01,A6N-13N-62-S114^2021-09-01,Facturacion Arriendo sin IVA,2022-02-01,530000
88,1,2022-08-29 22:01:36.467236+00:00,1,Facturacion Arriendo sin IVA^2022-03-01_A6N-13N-62-S114^2021-09-01,A6N-13N-62-S114^2021-09-01,Facturacion Arriendo sin IVA,2022-03-01,530000
89,1,2022-08-29 22:01:36.467245+00:00,1,Facturacion Arriendo sin IVA^2022-04-01_A6N-13N-62-S114^2021-09-01,A6N-13N-62-S114^2021-09-01,Facturacion Arriendo sin IVA,2022-04-01,530000
90,1,2022-08-29 22:01:36.467254+00:00,1,Facturacion Arriendo sin IVA^2022-05-01_A6N-13N-62-S114^2021-09-01,A6N-13N-62-S114^2021-09-01,Facturacion Arriendo sin IVA,2022-05-01,530000
91,1,2022-08-29 22:01:36.467263+00:00,1,Facturacion Arriendo sin IVA^2022-06-01_A6N-13N-62-S114^2021-09-01,A6N-13N-62-S114^2021-09-01,Facturacion Arriendo sin IVA,2022-06-01,530000
92,1,2022-08-29 22:01:36.467272+00:00,1,Facturacion Arriendo sin IVA^2022-07-01_A6N-13N-62-S114^2021-09-01,A6N-13N-62-S114^2021-09-01,Facturacion Arriendo sin IVA,2022-07-01,530000
93,1,2022-08-29 22:01:36.467282+00:00,1,Facturacion Arriendo sin IVA^2022-08-01_A6N-13N-62-S114^2021-09-01,A6N-13N-62-S114^2021-09-01,Facturacion Arriendo sin IVA,2022-08-01,530000
94,1,2022-08-29 22:01:36.467292+00:00,1,Facturacion Arriendo sin IVA^2022-01-01_A6N-13N-62-S201^2021-10-01,A6N-13N-62-S201^2021-10-01,Facturacion Arriendo sin IVA,2022-01-01,830000
95,1,2022-08-29 22:01:36.467302+00:00,1,Facturacion Arriendo sin IVA^2022-02-01_A6N-13N-62-S201^2021-10-01,A6N-13N-62-S201^2021-10-01,Facturacion Arriendo sin IVA,2022-02-01,830000
96,1,2022-08-29 22:01:36.467312+00:00,1,Facturacion Arriendo sin IVA^2022-03-01_A6N-13N-62-S201^2021-10-01,A6N-13N-62-S201^2021-10-01,Facturacion Arriendo sin IVA,2022-03-01,830000
97,1,2022-08-29 22:01:36.467321+00:00,1,Facturacion Arriendo sin IVA^2022-04-01_A6N-13N-62-S201^2021-10-01,A6N-13N-62-S201^2021-10-01,Facturacion Arriendo sin IVA,2022-04-01,830000
98,1,2022-08-29 22:01:36.467330+00:00,1,Facturacion Arriendo sin IVA^2022-05-01_A6N-13N-62-S201^2021-10-01,A6N-13N-62-S201^2021-10-01,Facturacion Arriendo sin IVA,2022-05-01,830000
99,1,2022-08-29 22:01:36.467339+00:00,1,Facturacion Arriendo sin IVA^2022-06-01_A6N-13N-62-S201^2021-10-01,A6N-13N-62-S201^2021-10-01,Facturacion Arriendo sin IVA,2022-06-01,830000
100,1,2022-08-29 22:01:36.467348+00:00,1,Facturacion Arriendo sin IVA^2022-07-01_A6N-13N-62-S201^2021-10-01,A6N-13N-62-S201^2021-10-01,Facturacion Arriendo sin IVA,2022-07-01,830000
101,1,2022-08-29 22:01:36.467357+00:00,1,Facturacion Arriendo sin IVA^2022-08-01_A6N-13N-62-S201^2021-10-01,A6N-13N-62-S201^2021-10-01,Facturacion Arriendo sin IVA,2022-08-01,830000
102,1,2022-08-29 22:01:36.467366+00:00,1,Facturacion Arriendo sin IVA^2022-01-01_A6N-13N-62-S202^2021-10-01,A6N-13N-62-S202^2021-10-01,Facturacion Arriendo sin IVA,2022-01-01,700000
103,1,2022-08-29 22:01:36.467375+00:00,1,Facturacion Arriendo sin IVA^2022-02-01_A6N-13N-62-S202^2021-10-01,A6N-13N-62-S202^2021-10-01,Facturacion Arriendo sin IVA,2022-02-01,700000
104,1,2022-08-29 22:01:36.467384+00:00,1,Facturacion Arriendo sin IVA^2022-03-01_A6N-13N-62-S202^2021-10-01,A6N-13N-62-S202^2021-10-01,Facturacion Arriendo sin IVA,2022-03-01,700000
105,1,2022-08-29 22:01:36.467393+00:00,1,Facturacion Arriendo sin IVA^2022-04-01_A6N-13N-62-S202^2021-10-01,A6N-13N-62-S202^2021-10-01,Facturacion Arriendo sin IVA,2022-04-01,700000
106,1,2022-08-29 22:01:36.467402+00:00,1,Facturacion Arriendo sin IVA^2022-05-01_A6N-13N-62-S202^2021-10-01,A6N-13N-62-S202^2021-10-01,Facturacion Arriendo sin IVA,2022-05-01,700000
107,1,2022-08-29 22:01:36.467411+00:00,1,Facturacion Arriendo sin IVA^2022-06-01_A6N-13N-62-S202^2021-10-01,A6N-13N-62-S202^2021-10-01,Facturacion Arriendo sin IVA,2022-06-01,700000
108,1,2022-08-29 22:01:36.467420+00:00,1,Facturacion Arriendo sin IVA^2022-07-01_A6N-13N-62-S202^2021-10-01,A6N-13N-62-S202^2021-10-01,Facturacion Arriendo sin IVA,2022-07-01,700000
109,1,2022-08-29 22:01:36.467429+00:00,1,Facturacion Arriendo sin IVA^2022-08-01_A6N-13N-62-S202^2021-10-01,A6N-13N-62-S202^2021-10-01,Facturacion Arriendo sin IVA,2022-08-01,700000
110,1,2022-08-29 22:01:36.467438+00:00,1,Facturacion Arriendo sin IVA^2022-01-01_A6N-13N-62-S203^2020-10-01,A6N-13N-62-S203^2020-10-01,Facturacion Arriendo sin IVA,2022-01-01,600000
111,1,2022-08-29 22:01:36.467446+00:00,1,Facturacion Arriendo sin IVA^2022-04-01_A6N-13N-62-S203^2022-04-01,A6N-13N-62-S203^2022-04-01,Facturacion Arriendo sin IVA,2022-04-01,700000
112,1,2022-08-29 22:01:36.467456+00:00,1,Facturacion Arriendo sin IVA^2022-05-01_A6N-13N-62-S203^2022-04-01,A6N-13N-62-S203^2022-04-01,Facturacion Arriendo sin IVA,2022-05-01,700000
113,1,2022-08-29 22:01:36.467464+00:00,1,Facturacion Arriendo sin IVA^2022-06-01_A6N-13N-62-S203^2022-04-01,A6N-13N-62-S203^2022-04-01,Facturacion Arriendo sin IVA,2022-06-01,700000
114,1,2022-08-29 22:01:36.467474+00:00,1,Facturacion Arriendo sin IVA^2022-07-01_A6N-13N-62-S203^2022-04-01,A6N-13N-62-S203^2022-04-01,Facturacion Arriendo sin IVA,2022-07-01,700000
115,1,2022-08-29 22:01:36.467483+00:00,1,Facturacion Arriendo sin IVA^2022-08-01_A6N-13N-62-S203^2022-04-01,A6N-13N-62-S203^2022-04-01,Facturacion Arriendo sin IVA,2022-08-01,700000
116,1,2022-08-29 22:01:36.467493+00:00,1,Facturacion Arriendo sin IVA^2022-01-01_A6N-13N-62-S204^2021-09-01,A6N-13N-62-S204^2021-09-01,Facturacion Arriendo sin IVA,2022-01-01,650000
117,1,2022-08-29 22:01:36.467502+00:00,1,Facturacion Arriendo sin IVA^2022-02-01_A6N-13N-62-S204^2021-09-01,A6N-13N-62-S204^2021-09-01,Facturacion Arriendo sin IVA,2022-02-01,650000
118,1,2022-08-29 22:01:36.467511+00:00,1,Facturacion Arriendo sin IVA^2022-03-01_A6N-13N-62-S204^2021-09-01,A6N-13N-62-S204^2021-09-01,Facturacion Arriendo sin IVA,2022-03-01,650000
119,1,2022-08-29 22:01:36.467520+00:00,1,Facturacion Arriendo sin IVA^2022-04-01_A6N-13N-62-S204^2021-09-01,A6N-13N-62-S204^2021-09-01,Facturacion Arriendo sin IVA,2022-04-01,650000
120,1,2022-08-29 22:01:36.467529+00:00,1,Facturacion Arriendo sin IVA^2022-05-01_A6N-13N-62-S204^2021-09-01,A6N-13N-62-S204^2021-09-01,Facturacion Arriendo sin IVA,2022-05-01,650000
121,1,2022-08-29 22:01:36.467538+00:00,1,Facturacion Arriendo sin IVA^2022-06-01_A6N-13N-62-S204^2021-09-01,A6N-13N-62-S204^2021-09-01,Facturacion Arriendo sin IVA,2022-06-01,650000
122,1,2022-08-29 22:01:36.467547+00:00,1,Facturacion Arriendo sin IVA^2022-07-01_A6N-13N-62-S204^2021-09-01,A6N-13N-62-S204^2021-09-01,Facturacion Arriendo sin IVA,2022-07-01,650000
