,id,state_change_user_id,state_change_date,state,accountable_id,date,value
58,64,3,2022-08-29 22:01:35.747912+00:00,1,A6N-13N-62-S308^2022-07-01,2022-07-01,390000
59,65,3,2022-08-29 22:01:35.747921+00:00,1,A6N-13N-62-S309^2022-03-01,2022-03-01,390000
60,66,3,2022-08-29 22:01:35.747929+00:00,1,A6N-13N-62-S310^2021-12-01,2021-12-01,390000
61,67,3,2022-08-29 22:01:35.747937+00:00,1,A6N-13N-62-S310^2022-07-01,2022-07-01,390000
62,68,3,2022-08-29 22:01:35.747945+00:00,1,A6N-13N-62-S311^2021-11-01,2021-11-01,390000
63,70,3,2022-08-29 22:01:35.747953+00:00,1,A6N-13N-62-S312^2017-06-01,2021-06-01,490000
64,71,3,2022-08-29 22:01:35.747961+00:00,1,A6N-13N-62-S312^2017-06-01,2022-06-01,530000
65,72,3,2022-08-29 22:01:35.747970+00:00,1,A6N-13N-62-S314^2019-06-01,2021-06-01,455000
66,73,3,2022-08-29 22:01:35.747978+00:00,1,A6N-13N-62-S314^2019-06-01,2022-06-01,500000
67,74,3,2022-08-29 22:01:35.747987+00:00,1,A6N-13N-62-S315^2019-08-01,2021-08-01,310000
68,75,3,2022-08-29 22:01:35.747996+00:00,1,A6N-13N-62-S317^2022-06-01,2022-06-01,390000
69,76,3,2022-08-29 22:01:35.748004+00:00,1,A6N-13N-62-S318^2021-08-01,2021-08-01,290000
70,77,3,2022-08-29 22:01:35.748013+00:00,1,A6N-13N-62-S318^2021-08-01,2022-08-01,323000
71,78,3,2022-08-29 22:01:35.748021+00:00,1,A6N-13N-62-S319^2021-08-01,2021-08-01,470000
72,79,3,2022-08-29 22:01:35.748030+00:00,1,A6N-13N-62-S319^2021-08-01,2022-08-01,524000
73,80,3,2022-08-29 22:01:35.748038+00:00,1,A6N-13N-62-S321^1996-08-13,2021-08-13,347000
74,81,3,2022-08-29 22:01:35.748046+00:00,1,A6N-13N-62-S321^1996-08-13,2022-08-13,372000
75,82,3,2022-08-29 22:01:35.748055+00:00,1,A6N-13N-62-S322^2021-01-01,2022-01-01,480000
76,83,3,2022-08-29 22:01:35.748063+00:00,1,A6N-13N-66^2019-04-01,2021-04-01,730000
77,84,3,2022-08-29 22:01:35.748072+00:00,1,A6N-13N-66^2019-04-01,2022-04-01,790000
78,85,3,2022-08-29 22:01:35.748080+00:00,1,A6N-13N-68^1999-02-01,2021-02-01,2600000
79,86,3,2022-08-29 22:01:35.748088+00:00,1,A6N-13N-68^1999-02-01,2022-02-01,2720000
