,state_change_user_id,state_change_date,state,code,subclass_id,accountable_ptr_id,doc_date,start_date,end_date
14,1,2022-10-06 15:30:50.358501+00:00,1,A6N-13N-62-S201^2021-10-01,33,A6N-13N-62-S201^2021-10-01,2021-10-01,2022-01-01,
15,1,2022-10-06 15:30:50.384957+00:00,1,A6N-13N-62-S202^2021-10-01,33,A6N-13N-62-S202^2021-10-01,2021-10-01,2022-01-01,
16,1,2022-10-06 15:30:50.408988+00:00,1,A6N-13N-62-S203^2020-10-01,33,A6N-13N-62-S203^2020-10-01,2020-10-01,2022-01-01,2022-01-31
17,1,2022-10-06 15:30:50.432166+00:00,1,A6N-13N-62-S203^2022-04-01,33,A6N-13N-62-S203^2022-04-01,2022-04-01,2022-04-01,
18,1,2022-10-06 15:30:50.455834+00:00,1,A6N-13N-62-S204^2021-09-01,33,A6N-13N-62-S204^2021-09-01,2021-09-01,2022-01-01,
19,1,2022-10-06 15:30:50.479291+00:00,1,A6N-13N-62-S205^2020-08-01,33,A6N-13N-62-S205^2020-08-01,2020-08-01,2022-01-01,
20,1,2022-10-06 15:30:50.501902+00:00,1,A6N-13N-62-S207^2004-03-01,33,A6N-13N-62-S207^2004-03-01,2004-03-01,2022-01-01,2022-03-31
21,1,2022-10-06 15:30:50.524292+00:00,1,A6N-13N-62-S208^2021-10-01,33,A6N-13N-62-S208^2021-10-01,2021-10-01,2022-01-01,
22,1,2022-10-06 15:30:50.546928+00:00,1,A6N-13N-62-S209^2006-03-21,33,A6N-13N-62-S209^2006-03-21,2006-03-21,2021-12-21,
23,1,2022-10-06 15:30:50.569861+00:00,1,A6N-13N-62-S210^2017-03-20,33,A6N-13N-62-S210^2017-03-20,2017-03-20,2021-12-20,2022-03-19
24,1,2022-10-06 15:30:50.591463+00:00,1,A6N-13N-62-S211^2017-03-08,33,A6N-13N-62-S211^2017-03-08,2017-03-08,2022-01-08,
25,1,2022-10-06 15:30:50.608135+00:00,1,A6N-13N-62-S212^2011-09-01,33,A6N-13N-62-S212^2011-09-01,2011-09-01,2022-01-01,
26,1,2022-10-06 15:30:50.624740+00:00,1,A6N-13N-62-S214^2018-10-01,33,A6N-13N-62-S214^2018-10-01,2018-10-01,2022-01-01,
27,1,2022-10-06 15:30:50.641383+00:00,1,A6N-13N-62-S217^2018-12-01,33,A6N-13N-62-S217^2018-12-01,2018-12-01,2021-11-01,
28,1,2022-10-06 15:30:50.658315+00:00,1,A6N-13N-62-S219^2004-02-09,33,A6N-13N-62-S219^2004-02-09,2004-02-09,2022-01-09,
29,1,2022-10-06 15:30:50.675482+00:00,1,A6N-13N-62-S221^2018-06-15,33,A6N-13N-62-S221^2018-06-15,2018-06-15,2022-01-15,
30,1,2022-10-06 15:30:50.695257+00:00,1,A6N-13N-62-S222^2022-06-01,33,A6N-13N-62-S222^2022-06-01,2022-06-01,2022-06-01,
31,1,2022-10-06 15:30:50.717893+00:00,1,A6N-13N-62-S301^2021-08-01,33,A6N-13N-62-S301^2021-08-01,2021-08-01,2022-01-01,2022-07-31
32,1,2022-10-06 15:30:50.740903+00:00,1,A6N-13N-62-S302^2021-08-01,33,A6N-13N-62-S302^2021-08-01,2021-08-01,2021-12-01,
33,1,2022-10-06 15:30:50.763565+00:00,1,A6N-13N-62-S303^2022-03-01,33,A6N-13N-62-S303^2022-03-01,2022-03-01,2022-02-07,
34,1,2022-10-06 15:30:50.786771+00:00,1,A6N-13N-62-S304^2022-04-01,33,A6N-13N-62-S304^2022-04-01,2022-04-01,2022-04-01,
35,1,2022-10-06 15:30:50.810242+00:00,1,A6N-13N-62-S305^2021-02-01,33,A6N-13N-62-S305^2021-02-01,2021-02-01,2022-01-01,
36,1,2022-10-06 15:30:50.841474+00:00,1,A6N-13N-62-S306^2018-06-01,33,A6N-13N-62-S306^2018-06-01,2018-06-01,2021-11-01,
37,1,2022-10-06 15:30:50.859203+00:00,1,A6N-13N-62-S308^2022-03-01,33,A6N-13N-62-S308^2022-03-01,2022-03-01,2022-03-01,2022-05-31
38,1,2022-10-06 15:30:50.875231+00:00,1,A6N-13N-62-S308^2022-07-01,33,A6N-13N-62-S308^2022-07-01,2022-07-01,2022-07-01,
39,1,2022-10-06 15:30:50.891804+00:00,1,A6N-13N-62-S309^2022-03-01,33,A6N-13N-62-S309^2022-03-01,2022-03-01,2022-03-01,
40,1,2022-10-06 15:30:50.908609+00:00,1,A6N-13N-62-S310^2021-12-01,33,A6N-13N-62-S310^2021-12-01,2021-12-01,2022-01-01,2022-01-31
41,1,2022-10-06 15:30:50.925715+00:00,1,A6N-13N-62-S310^2022-07-01,33,A6N-13N-62-S310^2022-07-01,2022-07-01,2022-07-01,
42,1,2022-10-06 15:30:50.942395+00:00,1,A6N-13N-62-S311^2021-11-01,33,A6N-13N-62-S311^2021-11-01,2021-11-01,2022-01-01,
43,1,2022-10-06 15:30:50.964138+00:00,1,A6N-13N-62-S312^2017-06-01,33,A6N-13N-62-S312^2017-06-01,2017-06-01,2022-01-01,
44,1,2022-10-06 15:30:50.990345+00:00,1,A6N-13N-62-S314^2019-06-01,33,A6N-13N-62-S314^2019-06-01,2019-06-01,2022-01-01,
45,1,2022-10-06 15:30:51.016519+00:00,1,A6N-13N-62-S315^2019-08-01,33,A6N-13N-62-S315^2019-08-01,2019-08-01,2022-01-01,2022-06-30
46,1,2022-10-06 15:30:51.043120+00:00,1,A6N-13N-62-S317^2022-06-01,33,A6N-13N-62-S317^2022-06-01,2022-06-01,2022-06-03,
47,1,2022-10-06 15:30:51.069144+00:00,1,A6N-13N-62-S318^2021-08-01,33,A6N-13N-62-S318^2021-08-01,2021-08-01,2022-01-01,
48,1,2022-10-06 15:30:51.093214+00:00,1,A6N-13N-62-S319^2021-08-01,33,A6N-13N-62-S319^2021-08-01,2021-08-01,2022-01-01,
49,1,2022-10-06 15:30:51.116219+00:00,1,A6N-13N-62-S321^1996-08-13,33,A6N-13N-62-S321^1996-08-13,1996-08-13,2022-01-13,
50,1,2022-10-06 15:30:51.139226+00:00,1,A6N-13N-62-S322^2021-01-01,33,A6N-13N-62-S322^2021-01-01,2021-01-01,2022-01-01,
51,1,2022-10-06 15:30:51.158054+00:00,1,A6N-13N-66^2019-04-01,33,A6N-13N-66^2019-04-01,2019-04-01,2022-01-01,
52,1,2022-10-06 15:30:51.174740+00:00,1,A6N-13N-68^1999-02-01,33,A6N-13N-68^1999-02-01,1999-02-01,2022-01-01,
