,id,state_change_user_id,state_change_date,state,accountable_id,date,value
36,37,3,2022-11-22 23:53:15.548102+00:00,1,A6N-13N-62-S209^2006-03-21,2022-03-21,476000
37,38,3,2022-11-22 23:53:15.548112+00:00,1,A6N-13N-62-S210^2017-03-20,2021-03-20,478000
38,39,3,2022-11-22 23:53:15.548121+00:00,1,A6N-13N-62-S211^2017-03-08,2021-03-08,467000
39,40,3,2022-11-22 23:53:15.548130+00:00,1,A6N-13N-62-S211^2017-03-08,2022-03-08,478000
40,41,3,2022-11-22 23:53:15.548139+00:00,1,A6N-13N-62-S212^2011-09-01,2021-09-01,467000
41,42,3,2022-11-22 23:53:15.548148+00:00,1,A6N-13N-62-S212^2011-09-01,2022-09-01,650000
42,43,3,2022-11-22 23:53:15.548157+00:00,1,A6N-13N-62-S214^2018-10-01,2021-10-01,467000
43,44,1,2022-11-22 23:53:15.548165+00:00,1,A6N-13N-62-S214^2018-10-01,2022-10-01,493000
44,45,3,2022-11-22 23:53:15.548174+00:00,1,A6N-13N-62-S217^2018-12-01,2020-12-01,472000
45,46,3,2022-11-22 23:53:15.548182+00:00,1,A6N-13N-62-S217^2018-12-01,2021-12-01,496000
46,47,3,2022-11-22 23:53:15.548190+00:00,1,A6N-13N-62-S219^2004-02-09,2021-02-09,468000
47,48,3,2022-11-22 23:53:15.548198+00:00,1,A6N-13N-62-S219^2004-02-09,2022-02-09,480000
48,49,3,2022-11-22 23:53:15.548207+00:00,1,A6N-13N-62-S221^2018-06-15,2021-06-15,342000
49,50,3,2022-11-22 23:53:15.548215+00:00,1,A6N-13N-62-S221^2018-06-15,2022-06-15,370000
50,51,3,2022-11-22 23:53:15.548223+00:00,1,A6N-13N-62-S222^2022-06-01,2022-06-01,570000
51,52,3,2022-11-22 23:53:15.548231+00:00,1,A6N-13N-62-S301^2021-08-01,2021-08-01,830000
52,53,3,2022-11-22 23:53:15.548239+00:00,1,A6N-13N-62-S302^2021-08-01,2021-08-01,700000
53,54,3,2022-11-22 23:53:15.548248+00:00,1,A6N-13N-62-S302^2021-08-01,2022-08-01,780000
54,55,3,2022-11-22 23:53:15.548256+00:00,1,A6N-13N-62-S303^2022-03-01,2022-03-01,700000
55,56,3,2022-11-22 23:53:15.548264+00:00,1,A6N-13N-62-S304^2022-04-01,2022-04-01,700000
56,57,3,2022-11-22 23:53:15.548272+00:00,1,A6N-13N-62-S305^2021-02-01,2021-02-01,750000
57,58,3,2022-11-22 23:53:15.548280+00:00,1,A6N-13N-62-S305^2021-02-01,2022-02-01,785000
58,59,3,2022-11-22 23:53:15.548288+00:00,1,A6N-13N-62-S306^2018-06-01,2021-06-01,458000
59,60,3,2022-11-22 23:53:15.548296+00:00,1,A6N-13N-62-S306^2018-06-01,2022-06-01,458000
60,61,3,2022-11-22 23:53:15.548305+00:00,1,A6N-13N-62-S308^2022-03-01,2022-03-01,390000
61,62,3,2022-11-22 23:53:15.548313+00:00,1,A6N-13N-62-S308^2022-07-01,2022-07-01,390000
62,63,3,2022-11-22 23:53:15.548322+00:00,1,A6N-13N-62-S309^2022-03-01,2022-03-01,390000
63,64,3,2022-11-22 23:53:15.548330+00:00,1,A6N-13N-62-S310^2021-12-01,2021-12-01,390000
64,65,3,2022-11-22 23:53:15.548339+00:00,1,A6N-13N-62-S310^2022-07-01,2022-07-01,390000
65,66,3,2022-11-22 23:53:15.548347+00:00,1,A6N-13N-62-S311^2021-11-01,2021-11-01,390000
66,67,3,2022-11-22 23:53:15.548355+00:00,1,A6N-13N-62-S312^2017-06-01,2021-06-01,490000
67,68,3,2022-11-22 23:53:15.548364+00:00,1,A6N-13N-62-S312^2017-06-01,2022-06-01,530000
68,69,3,2022-11-22 23:53:15.548372+00:00,1,A6N-13N-62-S314^2019-06-01,2021-06-01,455000
69,70,3,2022-11-22 23:53:15.548381+00:00,1,A6N-13N-62-S314^2019-06-01,2022-06-01,500000
70,71,3,2022-11-22 23:53:15.548389+00:00,1,A6N-13N-62-S315^2019-08-01,2021-08-01,310000
71,72,3,2022-11-22 23:53:15.548397+00:00,1,A6N-13N-62-S317^2022-06-01,2022-06-01,390000
72,73,3,2022-11-22 23:53:15.548406+00:00,1,A6N-13N-62-S318^2021-08-01,2021-08-01,290000
73,74,3,2022-11-22 23:53:15.548414+00:00,1,A6N-13N-62-S318^2021-08-01,2022-08-01,323000
74,75,3,2022-11-22 23:53:15.548422+00:00,1,A6N-13N-62-S319^2021-08-01,2021-08-01,470000
75,76,3,2022-11-22 23:53:15.548430+00:00,1,A6N-13N-62-S319^2021-08-01,2022-08-01,524000
76,77,3,2022-11-22 23:53:15.548439+00:00,1,A6N-13N-62-S321^1996-08-13,2021-08-13,347000
77,78,3,2022-11-22 23:53:15.548448+00:00,1,A6N-13N-62-S321^1996-08-13,2022-08-13,372000
78,79,3,2022-11-22 23:53:15.548457+00:00,1,A6N-13N-62-S322^2021-01-01,2022-01-01,480000
79,80,3,2022-11-22 23:53:15.548465+00:00,1,A6N-13N-66^2019-04-01,2021-04-01,730000
80,81,3,2022-11-22 23:53:15.548473+00:00,1,A6N-13N-66^2019-04-01,2022-04-01,790000
81,82,3,2022-11-22 23:53:15.548481+00:00,1,A6N-13N-68^1999-02-01,2021-02-01,2600000
82,83,3,2022-11-22 23:53:15.548489+00:00,1,A6N-13N-68^1999-02-01,2022-02-01,2720000
83,84,1,2022-11-22 23:53:15.548497+00:00,1,A6N-13N-62-S301^2022-10-01,2022-10-01,890000
84,85,1,2022-11-22 23:53:15.548505+00:00,1,A6N-13N-62-S202^2022-10-01,2022-10-01,700000
85,86,1,2022-11-22 23:53:15.548513+00:00,1,K1-17-57^2001-09-01,2001-09-01,550000
86,87,1,2022-11-22 23:53:15.548522+00:00,1,K1-17-57^2001-09-01,2021-09-01,2450000
87,88,1,2022-11-22 23:53:15.548530+00:00,1,K1-17-57^2001-09-01,2022-09-01,2730000
88,89,1,2022-11-22 23:53:15.548538+00:00,1,K1-17-53^2017-06-01,2017-06-01,1574100
89,90,1,2022-11-22 23:53:15.548546+00:00,1,K1-17-53^2017-06-01,2021-06-01,1785000
90,91,1,2022-11-22 23:53:15.548555+00:00,1,K1-17-53^2017-06-01,2022-06-01,1930000
91,92,1,2022-11-22 23:53:15.548563+00:00,1,C18-1N-39^2022-03-01,2022-03-01,1000000
92,93,1,2022-11-22 23:53:15.548572+00:00,1,K1-17-43^2017-07-15,2017-07-15,1600000
93,94,1,2022-11-22 23:53:15.548581+00:00,1,K1-17-43^2017-07-15,2021-07-15,1717000
94,95,1,2022-11-22 23:53:15.548589+00:00,1,K1-17-43^2017-07-15,2022-07-15,1917000
95,96,1,2022-11-22 23:53:15.548597+00:00,1,K1-17-47^2021-10-01,2021-10-01,1650000
96,97,1,2022-11-22 23:53:15.548605+00:00,1,K1-17-47^2021-10-01,2022-04-01,1800000
97,98,1,2022-11-22 23:53:15.548614+00:00,1,K1-17-47^2021-10-01,2022-10-01,1930000
98,99,1,2022-11-22 23:53:15.548622+00:00,1,C18-1N-33^2021-10-01,2021-10-01,950000
99,100,1,2022-11-22 23:53:15.548631+00:00,1,C18-1N-33^2021-10-01,2021-12-01,19000
100,101,1,2022-11-22 23:53:15.548639+00:00,1,C18-1N-33^2021-10-01,2022-01-01,950000
101,102,1,2022-11-22 23:53:15.548647+00:00,1,C18-1N-33^2021-10-01,2022-10-01,1150000
102,103,1,2022-11-22 23:53:15.548656+00:00,1,C18-1N-41^2021-02-01,2021-02-01,2500000
103,104,1,2022-11-22 23:53:15.548664+00:00,1,C18-1N-41^2021-02-01,2021-08-01,2700000
104,105,1,2022-11-22 23:53:15.548671+00:00,1,C18-1N-41^2021-02-01,2022-02-01,2900000
105,106,1,2022-11-22 23:53:15.548679+00:00,1,K1-17-37^2012-02-01,2012-02-01,800000
106,107,1,2022-11-22 23:53:15.548688+00:00,1,K1-17-37^2012-02-01,2021-02-01,1440000
107,108,1,2022-11-22 23:53:15.548696+00:00,1,K1-17-37^2012-02-01,2022-02-01,1520000
108,109,1,2022-11-22 23:53:15.548704+00:00,1,A6N-13N-62-S311^2021-11-01,2022-11-01,415000
