,id,state_change_user_id,state_change_date,state,accountable_id,date,value
31,38,3,2022-07-14 00:28:38.024438+00:00,1,K1-35-29-B9^2021-09-01,2021-09-01,4500000
32,39,3,2022-07-14 00:28:38.024448+00:00,1,C30-1B-13^2017-05-01,2017-05-01,760000
33,40,3,2022-07-14 00:28:38.024457+00:00,1,K2C-29-36^2017-04-01,2017-04-01,3010000
34,41,3,2022-07-14 00:28:38.024466+00:00,1,A6N-13N-66^2019-04-01,2019-04-01,730000
35,42,3,2022-07-14 00:28:38.024474+00:00,1,A6N-13N-68^1999-01-01,1999-01-01,2600000
36,43,3,2022-07-14 00:28:38.024482+00:00,1,A6N-13N-62-S101^2021-04-01,2021-04-01,1100000
37,44,3,2022-07-14 00:28:38.024491+00:00,1,A6N-13N-62-S102^2021-10-01,2021-10-01,940000
38,45,3,2022-07-14 00:28:38.024499+00:00,1,A6N-13N-62-S104^2021-08-01,2021-08-01,840000
39,46,3,2022-07-14 00:28:38.024507+00:00,1,A6N-13N-62-S103^2020-06-01,2020-06-01,790000
40,47,3,2022-07-14 00:28:38.024515+00:00,1,A6N-13N-62-S105^2021-09-01,2021-09-01,850000
41,48,3,2022-07-14 00:28:38.024524+00:00,1,C31-1B-80^2013-06-01,2013-06-01,1625000
42,49,3,2022-07-14 00:28:38.024532+00:00,1,K2C-30-15-B3^2013-06-01,2013-06-01,2185000
43,50,3,2022-07-14 00:28:38.024540+00:00,1,A6N-13N-62-S108^2016-12-01,2016-12-01,538000
44,51,3,2022-07-14 00:28:38.024548+00:00,1,A6N-13N-62-S109^2021-07-01,2021-07-01,450000
45,52,3,2022-07-14 00:28:38.024556+00:00,1,A6N-13N-62-S110^2021-09-01,2021-09-01,530000
46,53,3,2022-07-14 00:28:38.024564+00:00,1,A6N-13N-62-S114^2021-09-01,2021-09-01,530000
47,54,3,2022-07-14 00:28:38.024573+00:00,1,A6N-13N-62-S201^2021-10-01,2021-10-01,830000
48,55,3,2022-07-14 00:28:38.024581+00:00,1,A6N-13N-62-S202^2021-10-01,2021-10-01,700000
49,56,3,2022-07-14 00:28:38.024589+00:00,1,A6N-13N-62-S203^2022-04-01,2022-04-01,700000
50,57,3,2022-07-14 00:28:38.024597+00:00,1,A6N-13N-62-S204^2021-09-01,2021-09-01,650000
51,58,3,2022-07-14 00:28:38.024605+00:00,1,A6N-13N-62-S207^2004-03-01,2004-03-01,485000
52,59,3,2022-07-14 00:28:38.024613+00:00,1,A6N-13N-62-S205^2020-08-01,2020-08-01,750000
53,60,3,2022-07-14 00:28:38.024622+00:00,1,A6N-13N-62-S208^2020-10-01,2020-10-01,390000
54,61,3,2022-07-14 00:28:38.024630+00:00,1,A6N-13N-62-S209^2006-03-21,2006-03-21,465000
55,62,3,2022-07-14 00:28:38.024638+00:00,1,A6N-13N-62-S210^2017-03-20,2017-03-20,478000
56,63,3,2022-07-14 00:28:38.024647+00:00,1,A6N-13N-62-S211^2017-03-20,2017-03-20,467000
57,64,3,2022-07-14 00:28:38.024655+00:00,1,A6N-13N-62-S212^2011-09-01,2011-09-01,583000
58,65,3,2022-07-14 00:28:38.024664+00:00,1,A6N-13N-62-S214^2018-10-01,2018-10-01,467000
59,66,3,2022-07-14 00:28:38.024672+00:00,1,A6N-13N-62-S217^2018-12-01,2018-12-01,496000
60,67,3,2022-07-14 00:28:38.024680+00:00,1,A6N-13N-62-S219^2004-02-09,2004-02-09,468000
61,68,3,2022-07-14 00:28:38.024689+00:00,1,A6N-13N-62-S221^2018-06-15,2018-06-15,342000
62,69,3,2022-07-14 00:28:38.024697+00:00,1,A6N-13N-62-S301^2021-08-01,2021-08-01,830000
63,70,3,2022-07-14 00:28:38.024706+00:00,1,A6N-13N-62-S302^2021-08-01,2021-08-01,700000
64,71,3,2022-07-14 00:28:38.024714+00:00,1,A6N-13N-62-S303^2022-03-01,2022-03-01,700000
65,72,3,2022-07-14 00:28:38.024722+00:00,1,A6N-13N-62-S304^2022-04-01,2022-04-01,700000
66,73,3,2022-07-14 00:28:38.024731+00:00,1,A6N-13N-62-S305^2021-02-01,2021-02-01,850000
67,74,3,2022-07-14 00:28:38.024740+00:00,1,A6N-13N-62-S306^2018-06-01,2018-06-01,458000
68,75,3,2022-07-14 00:28:38.024748+00:00,1,A6N-13N-62-S308^2022-03-01,2022-03-01,390000
69,76,3,2022-07-14 00:28:38.024756+00:00,1,A6N-13N-62-S309^2022-03-01,2022-03-01,390000
70,77,3,2022-07-14 00:28:38.024765+00:00,1,A6N-13N-62-S311^2021-11-01,2021-11-01,390000
71,78,3,2022-07-14 00:28:38.024773+00:00,1,A6N-13N-62-S312^2007-06-01,2007-06-01,490000
72,79,3,2022-07-14 00:28:38.024780+00:00,1,A6N-13N-62-S314^2019-06-01,2019-06-01,455000
