,id,state_change_user_id,state_change_date,state,accountable_id,date,value
78,79,3,2022-11-22 19:51:22.697435+00:00,1,A6N-13N-62-S322^2021-01-01,2022-01-01,480000
79,80,3,2022-11-22 19:51:22.697450+00:00,1,A6N-13N-66^2019-04-01,2021-04-01,730000
80,81,3,2022-11-22 19:51:22.697465+00:00,1,A6N-13N-66^2019-04-01,2022-04-01,790000
81,82,3,2022-11-22 19:51:22.697480+00:00,1,A6N-13N-68^1999-02-01,2021-02-01,2600000
82,83,3,2022-11-22 19:51:22.697495+00:00,1,A6N-13N-68^1999-02-01,2022-02-01,2720000
83,84,1,2022-11-22 19:51:22.697510+00:00,1,A6N-13N-62-S301^2022-10-01,2022-10-01,890000
84,85,1,2022-11-22 19:51:22.697525+00:00,1,A6N-13N-62-S202^2022-10-01,2022-10-01,700000
85,86,1,2022-11-22 19:51:22.697540+00:00,1,K1-17-57^2001-09-01,2001-09-01,550000
86,87,1,2022-11-22 19:51:22.697555+00:00,1,K1-17-57^2001-09-01,2021-09-01,2450000
87,88,1,2022-11-22 19:51:22.697570+00:00,1,K1-17-57^2001-09-01,2022-09-01,2730000
88,89,1,2022-11-22 19:51:22.697586+00:00,1,K1-17-53^2017-06-01,2017-06-01,1574100
89,90,1,2022-11-22 19:51:22.697601+00:00,1,K1-17-53^2017-06-01,2021-06-01,1785000
90,91,1,2022-11-22 19:51:22.697616+00:00,1,K1-17-53^2017-06-01,2022-06-01,1930000
91,92,1,2022-11-22 19:51:22.697631+00:00,1,C18-1N-39^2022-03-01,2022-03-01,1000000
92,93,1,2022-11-22 19:51:22.697646+00:00,1,K1-17-43^2017-07-15,2017-07-15,1600000
93,94,1,2022-11-22 19:51:22.697662+00:00,1,K1-17-43^2017-07-15,2021-07-15,1717000
94,95,1,2022-11-22 19:51:22.697677+00:00,1,K1-17-43^2017-07-15,2022-07-15,1917000
95,96,1,2022-11-22 19:51:22.697692+00:00,1,K1-17-47^2021-10-01,2021-10-01,1650000
96,97,1,2022-11-22 19:51:22.697737+00:00,1,K1-17-47^2021-10-01,2022-04-01,1800000
97,98,1,2022-11-22 19:51:22.697762+00:00,1,K1-17-47^2021-10-01,2022-10-01,1930000
98,99,1,2022-11-22 19:51:22.697779+00:00,1,C18-1N-33^2021-10-01,2021-10-01,950000
99,100,1,2022-11-22 19:51:22.697795+00:00,1,C18-1N-33^2021-10-01,2021-12-01,19000
100,101,1,2022-11-22 19:51:22.697811+00:00,1,C18-1N-33^2021-10-01,2022-01-01,950000
101,102,1,2022-11-22 19:51:22.697827+00:00,1,C18-1N-33^2021-10-01,2022-10-01,1150000
102,103,1,2022-11-22 19:51:22.697842+00:00,1,C18-1N-41^2021-02-01,2021-02-01,2500000
103,104,1,2022-11-22 19:51:22.697857+00:00,1,C18-1N-41^2021-02-01,2021-08-01,2700000
104,105,1,2022-11-22 19:51:22.697872+00:00,1,C18-1N-41^2021-02-01,2022-02-01,2900000
105,106,1,2022-11-22 19:51:22.697888+00:00,1,K1-17-37^2012-02-01,2012-02-01,800000
106,107,1,2022-11-22 19:51:22.697903+00:00,1,K1-17-37^2012-02-01,2021-02-01,1440000
107,108,1,2022-11-22 19:51:22.697918+00:00,1,K1-17-37^2012-02-01,2022-02-01,1520000
108,109,1,2022-11-22 19:51:22.697933+00:00,1,A6N-13N-62-S311^2021-11-01,2022-11-01,415000
