,id,state_change_user_id,state_change_date,state,accountable_id,date,value
90,91,1,2022-12-13 20:52:05.938212+00:00,1,K1-17-57^2001-09-01,2001-09-01,550000
91,92,1,2022-12-13 20:52:05.938227+00:00,1,K1-17-57^2001-09-01,2021-09-01,2450000
92,93,1,2022-12-13 20:52:05.938243+00:00,1,K1-17-57^2001-09-01,2022-09-01,2730000
93,94,1,2022-12-13 20:52:05.938258+00:00,1,K1-17-53^2017-06-01,2017-06-01,1574100
94,95,1,2022-12-13 20:52:05.938274+00:00,1,K1-17-53^2017-06-01,2021-06-01,1785000
95,96,1,2022-12-13 20:52:05.938290+00:00,1,K1-17-53^2017-06-01,2022-06-01,1930000
96,97,1,2022-12-13 20:52:05.938305+00:00,1,C18-1N-39^2022-03-01,2022-03-01,1000000
97,98,1,2022-12-13 20:52:05.938320+00:00,1,K1-17-43^2017-07-15,2017-07-15,1600000
98,99,1,2022-12-13 20:52:05.938336+00:00,1,K1-17-43^2017-07-15,2021-07-15,1717000
99,100,1,2022-12-13 20:52:05.938351+00:00,1,K1-17-43^2017-07-15,2022-07-15,1917000
100,101,1,2022-12-13 20:52:05.938367+00:00,1,K1-17-47^2021-10-01,2021-10-01,1650000
101,102,1,2022-12-13 20:52:05.938384+00:00,1,K1-17-47^2021-10-01,2022-04-01,1800000
102,103,1,2022-12-13 20:52:05.938400+00:00,1,K1-17-47^2021-10-01,2022-10-01,1930000
103,104,1,2022-12-13 20:52:05.938415+00:00,1,C18-1N-33^2021-10-01,2021-10-01,950000
104,105,1,2022-12-13 20:52:05.938431+00:00,1,C18-1N-33^2021-10-01,2021-12-01,19000
105,106,1,2022-12-13 20:52:05.938446+00:00,1,C18-1N-33^2021-10-01,2022-01-01,950000
106,107,1,2022-12-13 20:52:05.938462+00:00,1,C18-1N-33^2021-10-01,2022-10-01,1150000
107,108,1,2022-12-13 20:52:05.938478+00:00,1,C18-1N-41^2021-02-01,2021-02-01,2500000
108,109,1,2022-12-13 20:52:05.938493+00:00,1,C18-1N-41^2021-02-01,2021-08-01,2700000
109,110,1,2022-12-13 20:52:05.938509+00:00,1,C18-1N-41^2021-02-01,2022-02-01,2900000
110,111,1,2022-12-13 20:52:05.938525+00:00,1,K1-17-37^2012-02-01,2012-02-01,800000
111,112,1,2022-12-13 20:52:05.938541+00:00,1,K1-17-37^2012-02-01,2021-02-01,1440000
112,113,1,2022-12-13 20:52:05.938556+00:00,1,K1-17-37^2012-02-01,2022-02-01,1520000
113,114,1,2022-12-13 20:52:05.938572+00:00,1,A6N-13N-62-S304^2021-02-01,2021-02-01,650000
114,115,1,2022-12-13 20:52:05.938588+00:00,1,A6N-13N-62-S220^2022-11-01,2022-11-01,390000
115,116,1,2022-12-13 20:52:05.938604+00:00,1,A6N-13N-62-S210^2022-10-01,2022-10-01,420000
