,id,state_change_user_id,state_change_date,state,accountable_id,date,value
20,22,3,2022-08-24 22:21:17.635260+00:00,1,A6N-13N-62-S114^2021-09-01,2021-09-01,530000
21,23,3,2022-08-24 22:21:17.635269+00:00,1,A6N-13N-62-S114^2021-09-01,2022-09-01,590000
22,24,3,2022-08-24 22:21:17.635277+00:00,1,A6N-13N-62-S201^2021-10-01,2021-10-01,830000
23,26,3,2022-08-24 22:21:17.635285+00:00,1,A6N-13N-62-S202^2021-10-01,2021-10-01,700000
24,28,3,2022-08-24 22:21:17.635294+00:00,1,A6N-13N-62-S203^2020-10-01,2021-10-01,620000
25,29,3,2022-08-24 22:21:17.635302+00:00,1,A6N-13N-62-S203^2022-04-01,2022-04-01,700000
26,30,3,2022-08-24 22:21:17.635311+00:00,1,A6N-13N-62-S204^2021-09-01,2021-09-01,650000
27,31,3,2022-08-24 22:21:17.635319+00:00,1,A6N-13N-62-S204^2021-09-01,2022-09-01,720000
28,32,3,2022-08-24 22:21:17.635327+00:00,1,A6N-13N-62-S205^2020-08-01,2021-08-01,750000
29,33,3,2022-08-24 22:21:17.635336+00:00,1,A6N-13N-62-S205^2020-08-01,2022-08-01,830000
30,34,3,2022-08-24 22:21:17.635344+00:00,1,A6N-13N-62-S207^2004-03-01,2021-03-01,485000
31,35,3,2022-08-24 22:21:17.635354+00:00,1,A6N-13N-62-S207^2004-03-01,2022-03-01,497000
32,36,3,2022-08-24 22:21:17.635364+00:00,1,A6N-13N-62-S208^2021-10-01,2021-10-01,390000
33,38,3,2022-08-24 22:21:17.635374+00:00,1,A6N-13N-62-S209^2006-03-21,2021-03-21,465000
34,39,3,2022-08-24 22:21:17.635382+00:00,1,A6N-13N-62-S209^2006-03-21,2022-03-21,476000
35,40,3,2022-08-24 22:21:17.635391+00:00,1,A6N-13N-62-S210^2017-03-20,2021-03-20,478000
36,41,3,2022-08-24 22:21:17.635399+00:00,1,A6N-13N-62-S211^2017-03-08,2021-03-08,467000
37,42,3,2022-08-24 22:21:17.635408+00:00,1,A6N-13N-62-S211^2017-03-08,2022-03-08,478000
38,43,3,2022-08-24 22:21:17.635416+00:00,1,A6N-13N-62-S212^2011-09-01,2021-09-01,467000
39,44,3,2022-08-24 22:21:17.635424+00:00,1,A6N-13N-62-S212^2011-09-01,2022-09-01,650000
40,45,3,2022-08-24 22:21:17.635433+00:00,1,A6N-13N-62-S214^2018-10-01,2021-10-01,467000
41,47,3,2022-08-24 22:21:17.635442+00:00,1,A6N-13N-62-S217^2018-12-01,2020-12-01,472000
42,48,3,2022-08-24 22:21:17.635450+00:00,1,A6N-13N-62-S217^2018-12-01,2021-12-01,496000
43,49,3,2022-08-24 22:21:17.635459+00:00,1,A6N-13N-62-S219^2004-02-09,2021-02-09,468000
44,50,3,2022-08-24 22:21:17.635467+00:00,1,A6N-13N-62-S219^2004-02-09,2022-02-09,480000
45,51,3,2022-08-24 22:21:17.635476+00:00,1,A6N-13N-62-S221^2018-06-15,2021-06-15,342000
46,52,3,2022-08-24 22:21:17.635484+00:00,1,A6N-13N-62-S221^2018-06-15,2022-06-15,370000
47,53,3,2022-08-24 22:21:17.635492+00:00,1,A6N-13N-62-S222^2022-06-01,2022-06-01,570000
48,54,3,2022-08-24 22:21:17.635501+00:00,1,A6N-13N-62-S301^2021-08-01,2021-08-01,830000
49,55,3,2022-08-24 22:21:17.635509+00:00,1,A6N-13N-62-S302^2021-08-01,2021-08-01,700000
50,56,3,2022-08-24 22:21:17.635518+00:00,1,A6N-13N-62-S302^2021-08-01,2022-08-01,780000
51,57,3,2022-08-24 22:21:17.635526+00:00,1,A6N-13N-62-S303^2022-03-01,2022-03-01,700000
52,58,3,2022-08-24 22:21:17.635534+00:00,1,A6N-13N-62-S304^2022-04-01,2022-04-01,700000
53,59,3,2022-08-24 22:21:17.635543+00:00,1,A6N-13N-62-S305^2021-02-01,2021-02-01,750000
54,60,3,2022-08-24 22:21:17.635551+00:00,1,A6N-13N-62-S305^2021-02-01,2022-02-01,785000
55,61,3,2022-08-24 22:21:17.635560+00:00,1,A6N-13N-62-S306^2018-06-01,2021-06-01,458000
56,62,3,2022-08-24 22:21:17.635568+00:00,1,A6N-13N-62-S306^2018-06-01,2022-06-01,458000
57,63,3,2022-08-24 22:21:17.635577+00:00,1,A6N-13N-62-S308^2022-03-01,2022-03-01,390000
58,64,3,2022-08-24 22:21:17.635585+00:00,1,A6N-13N-62-S308^2022-07-01,2022-07-01,390000
59,65,3,2022-08-24 22:21:17.635593+00:00,1,A6N-13N-62-S309^2022-03-01,2022-03-01,390000
60,66,3,2022-08-24 22:21:17.635602+00:00,1,A6N-13N-62-S310^2021-12-01,2021-12-01,390000
61,67,3,2022-08-24 22:21:17.635610+00:00,1,A6N-13N-62-S310^2022-07-01,2022-07-01,390000
62,68,3,2022-08-24 22:21:17.635619+00:00,1,A6N-13N-62-S311^2021-11-01,2021-11-01,390000
63,70,3,2022-08-24 22:21:17.635630+00:00,1,A6N-13N-62-S312^2017-06-01,2021-06-01,490000
64,71,3,2022-08-24 22:21:17.635639+00:00,1,A6N-13N-62-S312^2017-06-01,2022-06-01,530000
65,72,3,2022-08-24 22:21:17.635648+00:00,1,A6N-13N-62-S314^2019-06-01,2021-06-01,455000
66,73,3,2022-08-24 22:21:17.635656+00:00,1,A6N-13N-62-S314^2019-06-01,2022-06-01,500000
67,74,3,2022-08-24 22:21:17.635666+00:00,1,A6N-13N-62-S315^2019-08-01,2021-08-01,310000
68,75,3,2022-08-24 22:21:17.635674+00:00,1,A6N-13N-62-S317^2022-06-01,2022-06-01,390000
69,76,3,2022-08-24 22:21:17.635684+00:00,1,A6N-13N-62-S318^2021-08-01,2021-08-01,290000
70,77,3,2022-08-24 22:21:17.635692+00:00,1,A6N-13N-62-S318^2021-08-01,2022-08-01,323000
71,78,3,2022-08-24 22:21:17.635701+00:00,1,A6N-13N-62-S319^2021-08-01,2021-08-01,470000
72,79,3,2022-08-24 22:21:17.635709+00:00,1,A6N-13N-62-S319^2021-08-01,2022-08-01,524000
73,80,3,2022-08-24 22:21:17.635718+00:00,1,A6N-13N-62-S321^1996-08-13,2021-08-13,347000
74,81,3,2022-08-24 22:21:17.635726+00:00,1,A6N-13N-62-S321^1996-08-13,2022-08-13,372000
75,82,3,2022-08-24 22:21:17.635735+00:00,1,A6N-13N-62-S322^2021-01-01,2022-01-01,480000
76,83,3,2022-08-24 22:21:17.635743+00:00,1,A6N-13N-66^2019-04-01,2021-04-01,730000
77,84,3,2022-08-24 22:21:17.635752+00:00,1,A6N-13N-66^2019-04-01,2022-04-01,790000
78,85,3,2022-08-24 22:21:17.635760+00:00,1,A6N-13N-68^1999-02-01,2021-02-01,2600000
79,86,3,2022-08-24 22:21:17.635769+00:00,1,A6N-13N-68^1999-02-01,2022-02-01,2720000
