,id,state_change_user_id,state_change_date,state,lease_id,realty_id,primary
21,22,1,2022-10-26 17:04:44.578400+00:00,1,A6N-13N-62-S208^2021-10-01,A6N-13N-62-S208,True
22,23,1,2022-10-26 17:04:44.578414+00:00,1,A6N-13N-62-S209^2006-03-21,A6N-13N-62-S209,True
23,24,1,2022-10-26 17:04:44.578429+00:00,1,A6N-13N-62-S210^2017-03-20,A6N-13N-62-S210,True
24,25,1,2022-10-26 17:04:44.578443+00:00,1,A6N-13N-62-S211^2017-03-08,A6N-13N-62-S211,True
25,26,1,2022-10-26 17:04:44.578458+00:00,1,A6N-13N-62-S212^2011-09-01,A6N-13N-62-S212,True
26,27,1,2022-10-26 17:04:44.578473+00:00,1,A6N-13N-62-S214^2018-10-01,A6N-13N-62-S214,True
27,28,1,2022-10-26 17:04:44.578489+00:00,1,A6N-13N-62-S217^2018-12-01,A6N-13N-62-S217,True
28,29,1,2022-10-26 17:04:44.578504+00:00,1,A6N-13N-62-S219^2004-02-09,A6N-13N-62-S219,True
29,30,1,2022-10-26 17:04:44.578519+00:00,1,A6N-13N-62-S221^2018-06-15,A6N-13N-62-S221,True
30,31,1,2022-10-26 17:04:44.578534+00:00,1,A6N-13N-62-S222^2022-06-01,A6N-13N-62-S222,True
31,32,1,2022-10-26 17:04:44.578549+00:00,1,A6N-13N-62-S301^2021-08-01,A6N-13N-62-S301,True
32,33,1,2022-10-26 17:04:44.578563+00:00,1,A6N-13N-62-S302^2021-08-01,A6N-13N-62-S302,True
33,34,1,2022-10-26 17:04:44.578578+00:00,1,A6N-13N-62-S303^2022-03-01,A6N-13N-62-S303,True
34,35,1,2022-10-26 17:04:44.578592+00:00,1,A6N-13N-62-S304^2022-04-01,A6N-13N-62-S304,True
35,36,1,2022-10-26 17:04:44.578606+00:00,1,A6N-13N-62-S305^2021-02-01,A6N-13N-62-S305,True
36,37,1,2022-10-26 17:04:44.578620+00:00,1,A6N-13N-62-S306^2018-06-01,A6N-13N-62-S306,True
37,38,1,2022-10-26 17:04:44.578634+00:00,1,A6N-13N-62-S308^2022-03-01,A6N-13N-62-S308,True
38,39,1,2022-10-26 17:04:44.578649+00:00,1,A6N-13N-62-S308^2022-07-01,A6N-13N-62-S308,True
39,40,1,2022-10-26 17:04:44.578663+00:00,1,A6N-13N-62-S309^2022-03-01,A6N-13N-62-S309,True
40,41,1,2022-10-26 17:04:44.578677+00:00,1,A6N-13N-62-S310^2021-12-01,A6N-13N-62-S310,True
41,42,1,2022-10-26 17:04:44.578691+00:00,1,A6N-13N-62-S310^2022-07-01,A6N-13N-62-S310,True
42,43,1,2022-10-26 17:04:44.578706+00:00,1,A6N-13N-62-S311^2021-11-01,A6N-13N-62-S311,True
43,44,1,2022-10-26 17:04:44.578720+00:00,1,A6N-13N-62-S312^2017-06-01,A6N-13N-62-S312,True
44,45,1,2022-10-26 17:04:44.578734+00:00,1,A6N-13N-62-S314^2019-06-01,A6N-13N-62-S314,True
45,46,1,2022-10-26 17:04:44.578748+00:00,1,A6N-13N-62-S315^2019-08-01,A6N-13N-62-S315,True
46,47,1,2022-10-26 17:04:44.578762+00:00,1,A6N-13N-62-S317^2022-06-01,A6N-13N-62-S317,True
47,48,1,2022-10-26 17:04:44.578776+00:00,1,A6N-13N-62-S318^2021-08-01,A6N-13N-62-S318,True
48,49,1,2022-10-26 17:04:44.578791+00:00,1,A6N-13N-62-S319^2021-08-01,A6N-13N-62-S319,True
49,50,1,2022-10-26 17:04:44.578805+00:00,1,A6N-13N-62-S321^1996-08-13,A6N-13N-62-S321,True
50,51,1,2022-10-26 17:04:44.578819+00:00,1,A6N-13N-62-S322^2021-01-01,A6N-13N-62-S322,True
51,52,1,2022-10-26 17:04:44.578833+00:00,1,A6N-13N-66^2019-04-01,A6N-13N-66,True
52,53,1,2022-10-26 17:04:44.578847+00:00,1,A6N-13N-68^1999-02-01,A6N-13N-68,True
53,54,1,2022-10-26 17:04:44.578862+00:00,1,A6N-13N-62-S301^2022-10-01,A6N-13N-62-S301,True
54,55,1,2022-10-26 17:04:44.578876+00:00,1,A6N-13N-62-S202^2022-10-01,A6N-13N-62-S202,True
55,56,1,2022-10-26 17:04:44.578890+00:00,1,K1-17-57^2001-09-01,K1-17-57,True
56,57,1,2022-10-26 17:04:44.578904+00:00,1,K1-17-53^2017-06-01,K1-17-53,True
57,58,1,2022-10-26 17:04:44.578918+00:00,1,C18-1N-39^2022-03-01,C18-1N-39,True
58,59,1,2022-10-26 17:04:44.578933+00:00,1,C18-1N-39^2022-03-01,C18-1N-43,False
59,60,1,2022-10-26 17:04:44.578947+00:00,1,K1-17-43^2017-07-15,K1-17-43,True
60,61,1,2022-10-26 17:04:44.578961+00:00,1,K1-17-47^2021-10-01,K1-17-47,True
61,62,1,2022-10-26 17:04:44.578976+00:00,1,C18-1N-33^2021-10-01,C18-1N-33,True
62,63,1,2022-10-26 17:04:44.578990+00:00,1,C18-1N-41^2021-02-01,C18-1N-41,True
63,64,1,2022-10-26 17:04:44.579004+00:00,1,K1-17-37^2012-02-01,K1-17-37,True
